item_id	name	duration	inLanguage	creator	contentRating	rating	genre	director	popularity	country	budget
tt0039221	Brooklyn, U.S.A.	PT10M	English	Lawrence Bearson	NA	NA	S/h/o/r/t	Arthur Cohen	NA	USA	NA
tt0039633	Moon Rockets	PT10M	English		Approved	NA	Documentary/Short	Robert Carlisle	NA	USA	NA
tt0039671	Now You See It	PT10M	English		Approved	6.9	Documentary/Short	Richard L. Cassell	NA	USA	NA
tt0039843	So You Want to Be in Pictures	PT11M	English	Richard L. Bare	Approved	6.5	Comedy/Short	Richard L. Bare	NA	USA	NA
tt0039267	Climbing the Matterhorn	PT21M	English	Max Trell	NA	5.6	Short/Documentary	Irving Allen	NA	USA	NA
tt0039968	A Voice Is Born	PT21M	English		Approved	NA	Short/Biography/Music/War	George Blake	NA	USA	NA
tt0039258	Champagne for Two	PT19M	English	Billy RoseJack Roberts	Approved	6.3	Short/Comedy/Musical/Romance	Mel Epstein	NA	USA	NA
tt0039379	Fight of the Wild Stallions	PT20M	English	Frank Kelley	NA	5.4	Documentary/Short	NA	NA	USA	NA
tt0039425	Give Us the Earth!	PT21M	English	Herbert Morgan	Passed	6.0	Documentary/Short	Gunther von Fritsch	NA	USA	NA
tt0039881	T-Men	PT1H32M	English	John C. HigginsVirginia Kellogg	Approved	7.0	Crime/Film-Noir/Thriller	Anthony Mann	$1,600,000	USA	$450,000
            
tt0039169	The Bachelor and the Bobby-Soxer	PT1H35M	English	Sidney Sheldon	Approved	7.3	Comedy/Romance	Irving Reis	NA	USA	NA
tt0039631	Monsieur Verdoux	PT2H4M	English	Charles ChaplinOrson Welles	Passed	8.0	Comedy/Crime/Drama	Charles Chaplin	NA	USA	$2,000,000
            
tt0038913	Sciuscià	PT1H30M	Italian	Sergio AmideiAdolfo FranciCesare Giulio ViolaCesare ZavattiniSergio AmideiAdolfo FranciCesare Giulio ViolaCesare Zavattini	Not Rated	8.0	D/r/a/m/a	Vittorio De Sica	NA	Italy	$1,000,000
            
tt0039234	La cage aux rossignols	PT1H29M	French	Georges ChaperotNoël-NoëlNoël-NoëlNoël-NoëlRené WheelerRené Wheeler	NA	6.7	Drama/Music	Jean Dréville	NA	France	NA
tt0039502	It Happened on Fifth Avenue	PT1H56M	English	Everett FreemanVick KnightHerbert Clyde LewisFrederick StephaniBen Markson	Approved	7.7	Comedy/Music/Romance	Roy Del Ruth	NA	USA	$1,700,000
            
tt0039536	Kiss of Death	PT1H39M	English	Ben HechtCharles LedererEleazar LipskyPhilip Dunne	Approved	7.5	Crime/Drama/Film-Noir/Thriller	Henry Hathaway	NA	USA	$1,520,000
            
tt0039840	Smash-Up: The Story of a Woman	PT1H43M	English	John Howard LawsonLionel WiggamDorothy ParkerFrank Cavett	Approved	6.5	Drama/Film-Noir/Music/Romance	Stuart Heisler	NA	USA	$1,360,286
            
tt0039208	Boomerang!	PT1H28M	English	Richard MurphyFulton Oursler	Not Rated	7.2	Crime/Drama/Film-Noir/Romance	Elia Kazan	NA	USA	$1,140,000
            
tt0040416	Hamlet	PT2H34M	English	William ShakespeareLaurence Olivier	Not Rated	7.8	D/r/a/m/a	Laurence Olivier	NA	UK	&pound;500,000
            
tt0040495	Johnny Belinda	PT1H42M	English	Irma von CubeAllen VincentElmer Harris	Unrated	7.8	D/r/a/m/a	Jean Negulesco	NA	USA	NA
tt0040725	The Red Shoes	PT2H14M	English	Hans Christian AndersenEmeric PressburgerKeith WinterMichael PowellEmeric Pressburger	Not Rated	8.3	Drama/Music/Romance	Michael PowellEmeric Pressburger	NA	UK	&pound;500,000
            
tt0040491	Joan of Arc	PT2H25M	English	Maxwell AndersonMaxwell AndersonAndrew Solt	Approved	6.5	Biography/Drama/History/War	Victor Fleming	$12,574,549	USA	$4,600,000
            
tt0040636	The Naked City	PT1H36M	English	Albert MaltzMalvin WaldMalvin Wald	Not Rated	7.6	Crime/Drama/Film-Noir/Mystery/Thriller	Jules Dassin	$2,400,000	USA	NA
tt0040367	A Foreign Affair	PT1H56M	English	Charles BrackettBilly WilderRichard L. BreenRobert HarariDavid Shaw	Approved	7.4	Comedy/Drama/Romance	Billy Wilder	NA	USA	$1,500,000
            
tt0040458	I Remember Mama	PT2H14M	English	DeWitt BodeenJohn Van DrutenKathryn Forbes	Approved	8.2	Drama/Family	George Stevens	NA	USA	$3,068,000
            
tt0040705	Portrait of Jennie	PT1H26M	English	Robert NathanPaul OsbornPeter BerneisLeonardo BercoviciDavid O. SelznickBen Hecht	Approved	7.7	Drama/Romance/Fantasy/Mystery	William Dieterle	NA	USA	$4,041,000
            
tt0040402	Green Grass of Wyoming	PT1H29M	English	Martin BerkeleyMary O'Hara	Approved	6.2	Drama/Family/Western	Louis King	NA	USA	NA
tt0040552	The Loves of Carmen	PT1H39M	English	Helen DeutschProsper Mérimée	Approved	6.3	Adventure/Drama/Music/Romance	Charles Vidor	NA	USA	$2,500,000
            
tt0040876	The Three Musketeers	PT2H5M	English	Alexandre DumasRobert Ardrey	Not Rated	7.2	Action/Adventure/Drama/Romance	George Sidney	$8,990,320	USA	$4,474,000
            
tt0040141	B.F.'s Daughter	PT1H48M	English	John P. MarquandLuther Davis	Passed	6.2	Drama/Romance	Robert Z. Leonard	NA	USA	$1,745,000
            
tt0040317	The Emperor Waltz	PT1H46M	English	Charles BrackettBilly Wilder	Approved	6.1	Comedy/Musical/Romance	Billy Wilder	NA	USA	$4,070,248
            
tt0040767	The Secret Land	PT1H11M	English	Harvey S. HaislipWilliam C. Park	Approved	7.0	D/o/c/u/m/e/n/t/a/r/y	NA	NA	USA	$216,000
            
tt0040717	The Quiet One	PT1H5M	English	James AgeeJanice LoebSidney MeyersHelen Levitt	NA	6.8	Documentary/Drama	Sidney Meyers	NA	USA	NA
tt0040893	Toward Independence	PT30M	English		NA	6.3	Documentary/Short	George L. George	NA	USA	NA
tt0040428	Heart to Heart	PT21M	English	Herbert Morgan	Approved	5.4	Documentary/Short	Gunther von Fritsch	NA	USA	NA
tt0040673	Operation Vittles	PT15M	NA		NA	5.9	Documentary/Short	NA	NA	USA	NA
tt0040281	Deep Waters	PT1H25M	English	Ruth MooreRichard Murphy	Approved	6.9	D/r/a/m/a	Henry King	NA	USA	NA
tt0040724	Red River	PT2H13M	English	Borden ChaseCharles SchneeBorden Chase	Passed	7.8	Action/Adventure/Romance/Western	Howard HawksArthur Rosson	$5,500,000	USA	$3,000,000
            
tt0040679	The Paleface	PT1H31M	English	Edmund L. HartmannFrank TashlinJack RoseMonte BriceBarney DeanMelville Shavelson	Approved	6.9	Comedy/Family/Western	Norman Z. McLeod	NA	USA	NA
tt0040214	Casbah	PT1H34M	English	Leslie Bush-FeketeArnold ManoffErik CharellHenri La Barthe	Not Rated	6.2	Crime/Musical	John Berry	NA	USA	NA
tt0040745	Romance on the High Seas	PT1H39M	English	Julius J. EpsteinPhilip G. EpsteinI.A.L. DiamondSixto Pondal RíosCarlos A. Olivari	Approved	7.0	Comedy/Musical/Romance	Michael CurtizBusby Berkeley	NA	USA	NA
tt0040869	That Lady in Ermine	PT1H29M	English	Samson RaphaelsonRudolph SchanzerErnst Welisch	Approved	5.9	Comedy/Fantasy/Musical/Romance	Ernst LubitschOtto Preminger	NA	USA	$2,484,000
            
tt0040958	Wet Blanket Policy	PT6M	English	Heck AllenBen Hardaway	Passed	6.9	Animation/Family/Short/Comedy	Dick Lundy	NA	USA	NA
tt0040806	The Snake Pit	PT1H48M	English	Frank PartosMillen BrandMary Jane WardArthur Laurents	Approved	7.6	Drama/Mystery	Anatole Litvak	NA	USA	NA
tt0040308	Easter Parade	PT1H47M	English	Sidney SheldonFrances GoodrichAlbert HackettFrances GoodrichAlbert HackettGuy Bolton	Approved	7.5	Musical/Romance	Charles Walters	NA	USA	$2,503,654
            
tt0040694	The Pirate	PT1H42M	English	Albert HackettFrances GoodrichS.N. BehrmanJoseph L. MankiewiczFrances MarionJoseph Than	Approved	7.0	Adventure/Comedy/Musical/Romance	Vincente Minnelli	NA	USA	$3,700,000
            
tt0040962	When My Baby Smiles at Me	PT1H38M	English	Lamar TrottiGeorge Manker WattersArthur HopkinsElizabeth Reinhardt	NA	6.4	M/u/s/i/c/a/l	Walter Lang	NA	USA	NA
tt0040897	The Treasure of the Sierra Madre	PT2H6M	English	John HustonB. Traven	Passed	8.2	Adventure/Drama/Western	John Huston	NA	USA	$3,000,000
            
tt0041592	The Little Orphan	PT8M	English	William HannaJoseph Barbera	Approved	7.8	Family/Short/Animation/Comedy	Joseph BarberaWilliam Hanna	NA	USA	NA
tt0040588	Mickey and the Seal	PT7M	English	Nick GeorgeMilt Schaffer	Approved	7.2	Animation/Short/Comedy/Family	Charles A. Nichols	NA	USA	NA
tt0041661	Mouse Wreckers	PT7M	English	Michael Maltese	Approved	7.7	Animation/Short/Comedy/Family	Chuck Jones	NA	USA	NA
tt0040741	Robin Hoodlum	PT7M	English	Sol BarzmanPhil Eastman	Passed	6.4	Animation/Short	John Hubley	NA	USA	NA
tt0040863	Tea for Two Hundred	PT6M	English	Nick GeorgeBill Berg	Approved	7.4	Animation/Comedy/Family/Short	Jack Hannah	NA	USA	NA
tt0039648	Människor i stad - En kortfilm från Stockholm	PT20M	Swedish	Arne Sucksdorff	NA	7.2	Documentary/Short	Arne Sucksdorff	NA	Sweden	NA
tt0040101	Annie Was a Wonder	PT11M	English	John Nesbitt	Approved	6.2	S/h/o/r/t	Edward L. Cahn	NA	USA	NA
tt0040233	Cinderella Horse	PT10M	NA	Harry O. Hoyt	NA	NA	S/h/o/r/t	De Leon AnthonyHarry O. HoytEdwin E. Olsen	NA	USA	NA
tt0040813	So You Want to Be on the Radio	PT10M	English	Richard L. Bare	Approved	6.6	Comedy/Short	Richard L. Bare	NA	USA	NA
tt0040981	You Can't Win	PT8M	English	Joe AnsenDave O'Brien	Approved	5.9	Comedy/Short	Dave O'Brien	NA	USA	NA
tt0040763	Seal Island	PT27M	English		Approved	8.0	Documentary/Short/Family	James Algar	NA	USA	NA
tt0040200	Calgary Stampede	PT18M	English	Herman Boxer	Not Rated	5.9	Documentary/Short/Western	Saul Elkins	NA	USA	NA
tt0040393	Going to Blazes!	PT21M	English	Herbert Morgan	Approved	6.9	Documentary/Short	Gunther von Fritsch	NA	USA	NA
tt0040756	Samba-Mania	PT18M	English		Approved	NA	Short/Musical/Romance	Billy Daniel	NA	USA	NA
tt0040807	Snow Capers	PT19M	English		NA	NA	S/h/o/r/t	Arthur Cohen	NA	USA	NA
tt0040607	Moonrise	PT1H30M	English	Charles F. HaasTheodore Strauss	Passed	7.1	Crime/Drama/Film-Noir/Romance/Thriller	Frank Borzage	NA	USA	$849,452
            
tt0040765	The Search	PT1H44M	English	Richard SchweizerDavid WechslerPaul JarricoMontgomery CliftRichard SchweizerBetty SmithPeter Viertel	Passed	7.9	Drama/War	Fred Zinnemann	NA	Switzerland	$250,000
            
tt0040550	Louisiana Story	PT1H18M	English	Frances H. FlahertyRobert J. Flaherty	Approved	6.9	Adventure/Drama	Robert J. Flaherty	NA	USA	$258,000
            
tt0041452	The Heiress	PT1H55M	English	Ruth GoetzAugustus GoetzRuth GoetzAugustus GoetzHenry James	Not Rated	8.2	Drama/Romance	William Wyler	NA	USA	$2,600,000
            
tt0041257	Come to the Stable	PT1H34M	English	Oscar MillardSally BensonClare Boothe Luce	Approved	7.3	Comedy/Drama	Henry Koster	NA	USA	NA
tt0041615	Madame Bovary	PT1H54M	English	Robert ArdreyGustave Flaubert	Passed	7.1	Drama/Romance	Vincente Minnelli	NA	USA	NA
tt0041594	Little Women	PT2H2M	English	Andrew SoltSarah Y. MasonVictor HeermanLouisa May AlcottSally Benson	Approved	7.3	Drama/Family/Romance	Mervyn LeRoy	NA	USA	NA
tt0040076	Adventures of Don Juan	PT1H50M	English	Herbert DalmasGeorge OppenheimerHarry KurnitzWilliam FaulknerRobert Florey	Passed	7.0	Action/Adventure/Romance	Vincent Sherman	NA	USA	$3,500,000
            
tt0040758	Saraband for Dead Lovers	PT1H36M	English	Helen SimpsonJohn DightonAlexander MackendrickHelen Simpson	Approved	6.7	Biography/Drama/History/Romance/War	Basil Dearden	NA	UK	NA
tt0041163	Battleground	PT1H58M	English	Robert Pirosh	Approved	7.5	Action/Drama/History/War	William A. Wellman	NA	USA	$1,631,000
            
tt0041239	Champion	PT1H39M	English	Carl ForemanRing Lardner	Approved	7.4	Drama/Film-Noir/Sport	Mark Robson	$2,500,000	USA	$600,000
            
tt0041767	Prince of Foxes	PT1H47M	English	Milton KrimsSamuel Shellabarger	Approved	7.1	Adventure/Drama/History/Romance	Henry King	NA	USA	$4,500,000
            
tt0041866	She Wore a Yellow Ribbon	PT1H44M	English	James Warner BellahFrank S. NugentLaurence StallingsJames Warner Bellah	Passed	7.4	W/e/s/t/e/r/n	John Ford	NA	USA	$1,600,000
            
tt0041530	Jolson Sings Again	PT1H36M	English	Sidney Buchman	NA	6.9	Biography/Music	Henry Levin	NA	USA	NA
tt0041840	Sand	PT1H18M	English	Will JamesJerome CadyMartin BerkeleyJo Graham	Approved	5.6	Action/Drama/Western	Louis King	NA	USA	NA
tt0041158	The Barkleys of Broadway	PT1H49M	English	Betty ComdenAdolph GreenSidney Sheldon	Passed	7.0	Comedy/Musical	Charles Walters	NA	USA	$2,325,420
            
tt0041659	Mother Is a Freshman	PT1H21M	English	Raphael BlauMary LoosRichard Sale	NA	6.4	C/o/m/e/d/y	Lloyd Bacon	NA	USA	NA
tt0041283	Daybreak in Udi	PT47M	English	Montagu Slater	Approved	5.8	D/o/c/u/m/e/n/t/a/r/y	Terry Bishop	NA	UK	NA
tt0041542	Kenji Comes Home	NA	English	Basil BeyeaCharles F. Schwep	NA	NA	D/o/c/u/m/e/n/t/a/r/y	Charles F. Schwep	NA	USA	NA
tt0041240	A Chance to Live	PT18M	English	James L. Shute	NA	5.8	Documentary/Short	James L. Shute	NA	USA	NA
tt0041891	So Much for So Little	PT10M	English	Friz FrelengChuck Jones	NA	6.2	Documentary/Short/Animation	Chuck Jones	NA	USA	NA
tt0041079	1848	PT20M	NA	P. Courtade	NA	3.7	Documentary/Short	Marguerite de la MureVictoria MercantonAlbert Soboul	NA	France	NA
tt0041813	The Rising Tide	PT30M	English	Jean Palardy	NA	6.2	Documentary/Short	Jean Palardy	NA	Canada	NA
tt0041650	Mighty Joe Young	PT1H24M	English	Ruth RoseMerian C. Cooper	Approved	7.0	Adventure/Drama/Fantasy/Sci-Fi	Ernest B. Schoedsack	$1,950,000	USA	$1,800,000
            
tt0041994	Tulsa	PT1H30M	English	Frank S. NugentCurtis KenyonRichard Wormser	Approved	6.2	Action/Drama/Romance/Western	Stuart Heisler	$1,600,000	USA	$1,158,035
            
tt0041113	All the King's Men	PT1H50M	English	Robert Penn WarrenRobert Rossen	Approved	7.5	Drama/Film-Noir	Robert Rossen	NA	USA	NA
tt0041841	Sands of Iwo Jima	PT1H40M	English	Harry BrownJames Edward GrantHarry Brown	Approved	7.2	Action/Drama/Romance/War	Allan Dwan	NA	USA	$1,000,000
            
tt0042046	The Window	PT1H13M	English	Mel DinelliCornell Woolrich	Approved	7.4	Drama/Film-Noir/Thriller	Ted Tetzlaff	NA	USA	$210,000
            
tt0041687	Neptune's Daughter	PT1H35M	English	Dorothy KingsleyRay SingerDick Chevillat	Not Rated	6.5	Comedy/Musical/Romance/Sport	Edward Buzzell	NA	USA	NA
tt0041515	It's a Great Feeling	PT1H25M	English	Jack RoseMelville ShavelsonI.A.L. Diamond	Approved	6.3	Comedy/Music	David Butler	NA	USA	NA
tt0041672	My Foolish Heart	PT1H38M	English	Julius J. EpsteinPhilip G. EpsteinJ.D. Salinger	Approved	7.0	Drama/Romance	Mark Robson	NA	USA	NA
tt0041890	So Dear to My Heart	PT1H19M	English	John Tucker BattleMaurice RapfTed SearsSterling NorthMarc DavisKen AndersonBill Peet	Passed	7.1	Animation/Drama/Family/Musical	Harold D. SchusterHamilton Luske	NA	USA	NA
tt0041172	Beyond the Forest	PT1H37M	English	Lenore J. CoffeeStuart Engstrand	Approved	7.2	Drama/Film-Noir/Romance/Thriller	King Vidor	$1,300,000	USA	NA
tt0041716	On the Town	PT1H38M	English	Adolph GreenBetty ComdenAdolph GreenBetty ComdenJerome Robbins	Not Rated	7.6	Comedy/Musical/Romance	Stanley DonenGene Kelly	NA	USA	$2,111,250
            
tt0041599	Look for the Silver Lining	PT1H46M	English	Phoebe EphronHenry EphronMarian SpitzerBert KalmarHarry Ruby	Approved	6.5	Biography/Drama/Musical/Romance	David Butler	NA	USA	NA
tt0041587	A Letter to Three Wives	PT1H43M	English	Vera CasparyJohn KlempnerJoseph L. Mankiewicz	Not Rated	7.8	Drama/Romance	Joseph L. Mankiewicz	NA	USA	NA
tt0041996	Twelve O'Clock High	PT2H12M	English	Sy BartlettBeirne Lay Jr.Beirne Lay Jr.Sy BartlettHenry King	Not Rated	7.8	Drama/War	Henry King	NA	USA	NA
tt0041380	For Scent-imental Reasons	PT7M	English	Michael Maltese	Approved	7.4	Animation/Short/Comedy/Family/Fantasy/Romance	Chuck Jones	NA	USA	NA
tt0042304	Canary Row	PT7M	English	Tedd Pierce	Approved	7.3	Family/Animation/Short/Comedy	Friz Freleng	NA	USA	NA
tt0041446	Hatch Up Your Troubles	PT8M	English		Approved	7.6	Animation/Short/Comedy/Family	Joseph BarberaWilliam Hanna	NA	USA	NA
tt0041618	The Magic Fluke	PT7M	English	Sol Barzman	Approved	6.6	Animation/Comedy/Short/Fantasy	John Hubley	NA	USA	NA
tt0041978	Toy Tinkers	PT7M	English	Harry ReevesMilt Banta	Approved	7.7	Animation/Short/Comedy/Family	Jack Hannah	NA	USA	NA
tt0041130	Aquatic House Party	PT9M	English		NA	6.1	S/h/o/r/t	Ernest Corts	NA	USA	NA
tt0041817	Roller Derby Girl	PT10M	English	Justin Herman	NA	6.2	Documentary/Short/Sport	Justin Herman	NA	USA	NA
tt0041892	So You Think You're Not Guilty	PT10M	English	Richard L. Bare	Approved	5.9	Comedy/Short	Richard L. Bare	NA	USA	NA
tt0041912	Spills and Chills	PT10M	English	Robert Youngson	NA	7.0	Documentary/Short	Robert Youngson	NA	USA	NA
tt0042034	Water Trix	PT9M	English		Approved	6.2	Short/Sport	Charles T. Trego	NA	USA	NA
tt0040930	Van Gogh	PT20M	French	Gaston DiehlGaston DiehlGaston DiehlRobert HessensRobert HessensVincent van Gogh	NA	6.8	Documentary/Short	Alain Resnais	NA	France	NA
tt0041202	Boy and the Eagle	PT18M	English	Daniel P. MannixDaniel P. Mannix	Approved	NA	Adventure/Short/Drama	William LaskyDickie Moore	NA	USA	NA
tt0041242	Chase of Death	NA	English		NA	NA	S/h/o/r/t	Irving Allen	NA	USA	NA
tt0041889	Snow Carnival	PT20M	English	Owen Crump	NA	NA	S/h/o/r/t	NA	NA	USA	NA
tt0041425	The Grass Is Always Greener	PT17M	English	Robert FinchSaul ElkinsBetty Smith	NA	6.6	Short/Drama/Western	Richard L. Bare	NA	USA	NA
tt0041255	Once More, My Darling	PT1H32M	English	Robert CarsonRobert CarsonOscar Saul	NA	6.9	C/o/m/e/d/y	Robert MontgomeryMichael Gordon	NA	USA	NA
tt0041928	The Stratton Story	PT1H46M	English	Douglas MorrowGuy TrosperDouglas MorrowGeorge Wells	Passed	7.2	Biography/Drama/Romance/Sport	Sam Wood	NA	USA	NA
tt0041514	It Happens Every Spring	PT1H27M	English	Valentine DaviesShirley W. SmithValentine Davies	Approved	7.0	Comedy/Sci-Fi/Sport	Lloyd Bacon	NA	USA	NA
tt0042041	White Heat	PT1H54M	English	Ivan GoffBen RobertsVirginia Kellogg	Not Rated	8.2	Action/Crime/Drama/Film-Noir	Raoul Walsh	NA	USA	NA
tt0040522	Ladri di biciclette	PT1H29M	Italian	Cesare ZavattiniLuigi BartoliniOreste BiancoliSuso Cecchi D'AmicoVittorio De SicaAdolfo FranciGherardo GherardiGerardo GuerrieriCesare Zavattini	Not Rated	8.3	D/r/a/m/a	Vittorio De Sica	$36,818	Italy	$133,000
            
tt0040338	The Fallen Idol	PT1H35M	English	Graham GreeneGraham GreeneLesley StormWilliam Templeton	Not Rated	7.8	Drama/Film-Noir/Mystery/Thriller	Carol Reed	$57,745	UK	NA
tt0038823	Paisà	PT2H	Italian	Sergio AmideiFederico FelliniKlaus MannMarcello PaglieroAlfred HayesSergio AmideiFederico FelliniRoberto RosselliniRod E. GeigerVasco Pratolini	Not Rated	7.7	Drama/War	Roberto Rossellini	NA	Italy	NA
tt0041737	Passport to Pimlico	PT1H24M	English	T.E.B. Clarke	Approved	7.2	C/o/m/e/d/y	Henry Cornelius	NA	UK	NA
tt0043014	Sunset Blvd.	PT1H50M	English	Charles BrackettBilly WilderD.M. Marshman Jr.	Not Rated	8.4	Drama/Film-Noir	Billy Wilder	$5,123,000	USA	$1,752,000
            
tt0042192	All About Eve	PT2H18M	English	Joseph L. MankiewiczMary Orr	Not Rated	8.3	D/r/a/m/a	Joseph L. Mankiewicz	$10,177	USA	$1,400,000
            
tt0041788	The Red Danube	PT1H59M	English	Gina KausArthur WimperisBruce MarshallCarey Wilson	Passed	6.4	Drama/Romance/War	George Sidney	NA	USA	$1,961,000
            
tt0041838	Samson and Delilah	PT2H11M	English	Jesse Lasky Jr.Fredric M. FrankHarold LambVladimir JabotinskyVladimir Jabotinsky	Approved	6.8	Adventure/Drama/History/Romance	Cecil B. DeMille	NA	USA	$3,000,000
            
tt0042200	Annie Get Your Gun	PT1H47M	English	Sidney SheldonHerbert FieldsDorothy Fields	Passed	7.0	Biography/Comedy/Musical/Romance/Western	George SidneyBusby Berkeley	NA	USA	$3,768,785
            
tt0042393	Destination Moon	PT1H32M	English	Alford Van RonkelRobert A. HeinleinJames O'HanlonRobert A. Heinlein	Not Rated	6.4	Adventure/Drama/Sci-Fi	Irving Pichel	NA	USA	NA
tt0041959	The Third Man	PT1H33M	English	Graham GreeneGraham GreeneOrson WellesAlexander KordaCarol Reed	Not Rated	8.2	Film-Noir/Mystery/Thriller	Carol Reed	$449,191	UK	NA
tt0042208	The Asphalt Jungle	PT1H52M	English	Ben MaddowJohn HustonW.R. Burnett	Passed	7.9	Crime/Drama/Film-Noir/Thriller	John Huston	$1,077,000	USA	$1,232,000
            
tt0042490	The Furies	PT1H49M	English	Charles SchneeNiven Busch	Passed	7.4	Drama/Romance/Western	Anthony Mann	NA	USA	NA
tt0042646	King Solomon's Mines	PT1H43M	English	Helen DeutschH. Rider Haggard	Passed	6.9	Action/Adventure/Romance	Compton BennettAndrew Marton	$5,047,000	USA	$2,258,000
            
tt0042286	Broken Arrow	PT1H33M	English	Elliott ArnoldAlbert MaltzMichael Blankfort	Approved	7.2	Drama/Romance/Western	Delmer Daves	NA	USA	NA
tt0042464	The Flame and the Arrow	PT1H28M	English	Waldo Salt	Not Rated	7.0	Adventure/Drama/History/Romance	Jacques Tourneur	NA	USA	$1,600,000
            
tt0042276	Born Yesterday	PT1H43M	English	Garson KaninAlbert MannheimerGarson Kanin	Not Rated	7.6	Comedy/Drama/Romance	George Cukor	NA	USA	NA
tt0042702	The Magnificent Yankee	PT1H29M	English	Francis BiddleEmmet LaveryEmmet Lavery	NA	6.9	Biography/Drama	John Sturges	NA	USA	$639,000
            
tt0041955	That Forsyte Woman	PT1H53M	English	John GalsworthyJan LustigIvan TorsJames B. WilliamsArthur Wimperis	Passed	6.7	Drama/Romance	Compton Bennett	$3,710,000	USA	NA
tt0042256	The Black Rose	PT2H	English	Talbot JenningsThomas B. Costain	Approved	6.4	Adventure/History/Romance/War	Henry Hathaway	NA	USA	$3,000,000
            
tt0043050	The Titan: Story of Michelangelo	PT1H10M	English	Norman Borisoff	Not Rated	7.4	D/o/c/u/m/e/n/t/a/r/y	Robert J. FlahertyRichard LyfordCurt Oertel	NA	Switzerland	NA
tt0043138	With These Hands	PT52M	English	Morton Wishengrad	NA	5.4	D/r/a/m/a	Jack Arnold	NA	USA	NA
tt0043135	Why Korea?	PT30M	English	Joseph Kenas	NA	5.9	Documentary/Short	NA	NA	USA	NA
tt0042460	The Fight: Science Against Cancer	PT21M	English	Maurice ConstantMorten Parker	NA	5.9	Documentary/Short	Morten Parker	NA	Canada	NA
tt0042996	The Stairs	NA	English	Ben Maddow	NA	NA	Documentary/Short	Ben Maddow	NA	USA	NA
tt0042310	Captain Carey, U.S.A.	PT1H22M	English	Robert ThoerenMartha Albrand	Approved	6.2	Crime/Drama/Thriller	Mitchell Leisen	NA	USA	NA
