ID,圖片網址,,座標,地址,候選人名稱,次要,共同,看板標語,標語 tag,黨徽,可能須排除,原始答案
800,/proj-assets/election-board/uploads/images/1542166008-3341cf8927eb6f2ce790b23962b57e9a.jpg,3,POINT(25.0224376941294 121.569336557672),台北市信義區吳興街577號,姚文智,,,,,Y,,姚文智
800,/proj-assets/election-board/uploads/images/1542166008-3341cf8927eb6f2ce790b23962b57e9a.jpg,,POINT(25.0224376941294 121.569336557672),台北市信義區吳興街577號,張茂楠,,,茂出幸福,姓名諧音,Y,,張茂楠
801,/proj-assets/election-board/uploads/images/1542166123-37ca22ffa50d69009488c034e1db2f63.jpg,3,POINT(25.0236202044746 121.570154274803),台北市信義區松仁路289號,徐世勲,,,最用心的反毒議員,,Ｎ,,徐世勲
802,/proj-assets/election-board/uploads/images/1542166162-e2f73f30647a9b38db8b8b5d177adf56.jpg,3,POINT(25.0236343452172 121.570140863758),台北市信義區松仁路285號,洪健益,,,"認真,彰化芳苑囝仔",,Ｎ,,洪健益
802,/proj-assets/election-board/uploads/images/1542166162-e2f73f30647a9b38db8b8b5d177adf56.jpg,,POINT(25.0236343452172 121.570140863758),台北市信義區松仁路285號,秦慧珠,,,"博士,懇請支持",,N,,秦慧珠
803,/proj-assets/election-board/uploads/images/1542166195-e4a8f4632c1c283ea142215d77b42959.jpg,3,POINT(25.0236695418466 121.570146149467),台北市信義區松仁路285號,葉智遠,,,台聯唯一提名,,Ｙ,,葉智遠
804,/proj-assets/election-board/uploads/images/1542166302-fdf90faa075eef39a7a5636abde1ef5a.jpg,3,POINT(25.0235626025092 121.569979852508),台北市信義區松仁路280號,徐世勲,,,最用心的反毒議員,,Ｎ,,徐世勲
804,/proj-assets/election-board/uploads/images/1542166302-fdf90faa075eef39a7a5636abde1ef5a.jpg,,POINT(25.0235626025092 121.569979852508),台北市信義區松仁路280號,許淑華,,,,,Ｎ,,許淑華
805,/proj-assets/election-board/uploads/images/1542166333-7679a5b88ce21fea6c2361131eac0440.jpg,3,POINT(25.026655296803 121.568257971559),台北市信義區松仁路216號,王正德,,,鐵漢戰將,,Ｎ,,王正德
806,/proj-assets/election-board/uploads/images/1542166369-e8e15465f35da284bba73f371c7ceb54.jpg,3,POINT(25.0267330689159 121.568590565476),台北市信義區松仁路215巷2號,吳崢,,,唯一支持！,,Ｙ,,吳崢
806,/proj-assets/election-board/uploads/images/1542166369-e8e15465f35da284bba73f371c7ceb54.jpg,,POINT(25.0267330689159 121.568590565476),台北市信義區松仁路215巷2號,洪健益,,,"認真,彰化芳苑囝仔",,Ｎ,,洪健益
806,/proj-assets/election-board/uploads/images/1542166369-e8e15465f35da284bba73f371c7ceb54.jpg,,POINT(25.0267330689159 121.568590565476),台北市信義區松仁路215巷2號,葉智遠,,,讓台灣走得遠,姓名諧音,Ｙ,,葉智遠
807,/proj-assets/election-board/uploads/images/1542166437-4b911e1fbe1159ccfdf3cc2327c3fa03.jpg,3,POINT(25.0279047880666 121.563635669278),台北市信義區莊敬路330號,洪健益,,,"認真,彰化芳苑囝仔",,Ｎ,,洪健益
807,/proj-assets/election-board/uploads/images/1542166437-4b911e1fbe1159ccfdf3cc2327c3fa03.jpg,,POINT(25.0279047880666 121.563635669278),台北市信義區莊敬路330號,陳永德,,,"在地的聲音,建設的火車頭",,Ｎ,,陳永德
807,/proj-assets/election-board/uploads/images/1542166437-4b911e1fbe1159ccfdf3cc2327c3fa03.jpg,,POINT(25.0279047880666 121.563635669278),,洪士奇,柯文哲,,"唯一搶救,柯文哲：洪士奇當選，才算是柯文哲當選",,N,,
808,/proj-assets/election-board/uploads/images/1542166527-4b7034243d34c9cf2b7ebf6e03e76a44.jpg,3,POINT(25.0281040769783 121.563860974835),台北市信義區莊敬路329號,戴錫欽,,,0,,N,,戴錫欽
809,/proj-assets/election-board/uploads/images/1542166573-e98314d9398f4e05e834891518d60a56.jpg,3,POINT(25.0281983781996 121.563632982143),台北市信義區莊敬路325號,徐世勲,,,"推動世界一流城市,有你有我",,N,,徐世勲
810,/proj-assets/election-board/uploads/images/1542166609-c9a61eeec83a5090f2c89ee771256def.jpg,3,POINT(25.0277949396455 121.563455956348),台北市信義區吳興街225巷6號,丁守中,,秦慧珠,"一起拚大台北,懇請支持",,N,,丁守中
810,/proj-assets/election-board/uploads/images/1542166609-c9a61eeec83a5090f2c89ee771256def.jpg,,POINT(25.0277949396455 121.563455956348),,秦慧珠,,丁守中,"一起拚大台北,懇請支持",,N,,
810,/proj-assets/election-board/uploads/images/1542166609-c9a61eeec83a5090f2c89ee771256def.jpg,,POINT(25.0277949396455 121.563455956348),台北市信義區吳興街225巷6號,侯友宜,,秦慧珠,"一起拚大台北,懇請支持",,Y,,侯友宜
810,/proj-assets/election-board/uploads/images/1542166609-c9a61eeec83a5090f2c89ee771256def.jpg,,POINT(25.0277949396455 121.563455956348),台北市信義區吳興街225巷6號,秦慧珠,,侯友宜,"一起拚大台北,懇請支持",,Y,,秦慧珠
811,/proj-assets/election-board/uploads/images/1542166726-2a41960346b1a5c6a7bbdb620813901a.jpg,3,POINT(25.0277451004236 121.562956794312),台北市信義區吳興街220巷218-1號,許家蓓,,,"選擇家蓓 幸福加倍,議會新生 爭取連任",,Y,,許家蓓
813,/proj-assets/election-board/uploads/images/1542166830-cccb1c6d2fca0291dce3fed735cd9a74.jpg,3,POINT(25.0265673584347 121.561353897486),台北市信義區吳興街220巷59弄1號,戴錫欽,,,戴動台北,,N,,戴錫欽
814,/proj-assets/election-board/uploads/images/1542166925-76fc6037befe24a5cd9d22fd1256987e.jpg,3,POINT(25.0270701242853 121.558113162677),台北市信義區信安街50號,許淑華,,,認真為民 市政加分,,Ｎ,,許淑華
815,/proj-assets/election-board/uploads/images/1542167050-d5d8675de05bae742e9e6f8b2b58d43b.jpg,3,POINT(25.0268257009423 121.55804923545),台北市信義區嘉興街181巷9弄40-3號,張茂楠,,,幸福 茂出來,,Ｙ,,張茂楠
816,/proj-assets/election-board/uploads/images/1542167072-7345be9347696bfdc49953a4c6643197.jpg,3,POINT(25.0263021261925 121.557422804231),台北市信義區嘉興街181巷19-1號,許淑華,,,認真為民 市政加分,,Ｎ,,許淑華
817,/proj-assets/election-board/uploads/images/1542167226-6edb42ce1e62eb5940edb958bc7c5461.jpg,3,POINT(25.0317647783473 121.568420626987),台北市信義區松勤街132號,陳永德,,,"永德你心,專業問政,在地服務",,N,,陳永德
818,/proj-assets/election-board/uploads/images/1542167313-3f3d3de4f7715e2630f0961a938219b8.jpg,3,POINT(25.0272330062954 121.56827602943),台北市信義區松仁路204號,戴錫欽,,,,,N,,戴錫欽
819,/proj-assets/election-board/uploads/images/1542167391-c72a02ee298c7d05fa9694cf06d85317.jpg,3,POINT(25.0410419801844 121.562408930556),台北市信義區明園大廈,秦慧珠,,,,,N,,秦慧珠
820,/proj-assets/election-board/uploads/images/1542197916-72864717dd7c42090610c38f54e1597c.jpg,3,POINT(25.0259910363525 121.557133125658),台北市信義區信安街80號1F,洪士奇,柯文哲,,垃圾不分藍綠,攻擊別人,Ｎ,,洪士奇
820,/proj-assets/election-board/uploads/images/1542197916-72864717dd7c42090610c38f54e1597c.jpg,,POINT(25.0259910363525 121.557133125658),台北市信義區信安街80號1F,王正德,,,"go 經驗,新思維",,Ｎ,,王正德
820,/proj-assets/election-board/uploads/images/1542197916-72864717dd7c42090610c38f54e1597c.jpg,,POINT(25.0259910363525 121.557133125658),台北市信義區信安街80號1F,王鴻薇,,,最好的選擇,,Ｙ,,王鴻薇
820,/proj-assets/election-board/uploads/images/1542197916-72864717dd7c42090610c38f54e1597c.jpg,,POINT(25.0259910363525 121.557133125658),台北市信義區信安街80號1F,秦慧珠,,,為你打拼,,Ｎ,,秦慧珠
821,/proj-assets/election-board/uploads/images/1542202719-abbc0554331b0a13640161839bf26c92.jpg,3,POINT(24.9956216666667 121.445819444444),新北市板橋區環河道路435-10號,曾煥嘉,,,傾聽,,Ｎ,,曾煥嘉
822,/proj-assets/election-board/uploads/images/1542207393-ccb494a7afe93b3785afc80cdf02f0ac.jpg,3,POINT(24.17505 120.589363888889),台中市西屯區工業區二十八路175號,黃淑芬,,,"西屯三席,議會過半,懇請支持",,Ｙ,,黃淑芬
823,/proj-assets/election-board/uploads/images/1542207539-a7f73cc1c3d3f519ed220d4d10625889.jpg,3,POINT(24.1775027777778 120.582366666667),台中市龍井區遊園南路366號,林汝洲,,,"你講我做,懇請支持",,Ｎ,,林汝洲
824,/proj-assets/election-board/uploads/images/1542207586-5714cad798cd5187d751f7174c14b959.jpg,3,POINT(24.1815861111111 120.585502777778),台中市龍井區新興路59巷4號,林孟令,,,聽您命令,姓名諧音,Ｎ,,林孟令
825,/proj-assets/election-board/uploads/images/1542258349-e37e3ec9a960149188463530b6158604.jpg,3,POINT(25.054175 121.597091666667),台北市南港區南港路二段242號,闕枚莎,,,"關鍵1票,婦幼代言人,您的唯1,拜託您",幼童,Ｎ,,闕枚莎
826,/proj-assets/election-board/uploads/images/1542258398-06a90aa87e4a9b399f4bbd3749141551.jpg,3,POINT(25.0539083333333 121.597733333333),台北市南港區南港路二段87號,闕枚莎,,,"搶救南港唯一1席,您的唯1,拜託您",幼童,Ｎ,,闕枚莎
827,/proj-assets/election-board/uploads/images/1542258515-516bd1608ae455ecdffa36e2cfb6c880.jpg,3,POINT(25.0533861111111 121.601288888889),台北市南港區南港路二段134號,王孝維,,,協助爭取南港流行音樂中心,政績,Ｙ,,王孝維
828,/proj-assets/election-board/uploads/images/1542258579-ebef80003176a3f84d2f59b9b5b6f751.jpg,3,POINT(25.0533805555556 121.600722222222),台北市南港區南港輪胎,江志銘,,,全力相挺,,Ｙ,,江志銘
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,3,POINT(25.0332415272033 121.552522571442),台北市大安區安和路二段5號8 樓 之 3,徐弘庭,,,台北市，我們的事,,Ｙ,,徐弘庭
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,,POINT(25.0332415272033 121.552522571442),台北市大安區安和路二段5號8 樓 之 3,戴錫欽,,,戴動台北,,Ｎ,,戴錫欽
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,,POINT(25.0332415272033 121.552522571442),台北市大安區安和路二段5號8 樓 之 3,李柏毅,,,新火相傳,,Ｙ,,李柏毅
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,,POINT(25.0332415272033 121.552522571442),台北市大安區安和路二段5號8 樓 之 3,李錫錕,,,"教授,無黨籍台北市長候選人,夜間經濟就台北,放開守中,不要姚擺",攻擊別人,Ｙ,,李錫錕
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,,POINT(25.0332415272033 121.552522571442),台北市大安區安和路二段5號8 樓 之 3,歐陽龍,,,"誠懇信任,用心打造新台北,誠懇是唯一的態度",,Ｎ,,歐陽龍
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,,POINT(25.0332415272033 121.552522571442),台北市大安區安和路二段5號8 樓 之 3,鍾沛君,,韓國瑜,"11/24回家投票,溫良恭儉不讓",,Ｙ,,鍾沛君
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,,POINT(25.0332415272033 121.552522571442),台北市大安區安和路二段5號8 樓 之 3,韓國瑜,,鍾沛君,"11/24回家投票,溫良恭儉不讓",,Ｙ,,韓國瑜
829,/proj-assets/election-board/uploads/images/1542260232-f5cc4528aa45b92a66c511d9fd45036b.jpg,,POINT(25.0332415272033 121.552522571442),,徐弘庭,韓國瑜,,"韓國力挺議會戰將,搶救",,Ｙ,,
830,/proj-assets/election-board/uploads/images/1542260773-d45d59173b53cec57e7e4f774e477a18.jpg,3,POINT(25.055375 121.596619444444),台北市南港區重陽路32號,吳世正,,,"政治就是要正一點,不收紅包,不炒土地,不包工程",,Ｙ,,吳世正
831,/proj-assets/election-board/uploads/images/1542261423-da5a85d8460b50cc41f60e68af8b0582.jpg,3,POINT(25.0543916666667 121.531547222222),台北市中山區一江街58號,梁文傑,,,有事請找,,Ｎ,,梁文傑
832,/proj-assets/election-board/uploads/images/1542347621-db60c97a777001415a1136e72e5ae0ca.jpg,3,POINT(23.0077225 120.220339444444),台南市北區開元路241號,洪玉鳳,"韓國瑜,高思博",,"強力肯定,懇請支持",,Ｙ,,洪玉鳳
833,/proj-assets/election-board/uploads/images/1542357068-6c0541bd5f6a81ce28fab9599e701a1c.jpg,3,POINT(23.5140369685178 120.325992789596),嘉義縣新港鄉高橋1站,陳文忠,,,"服務有始有忠,懇請賜票",姓名諧音,Ｎ,,陳文忠
834,/proj-assets/election-board/uploads/images/1542357163-4478e23503590485cc73a48877bebcad.jpg,3,POINT(23.5231407814978 120.356248895095),嘉義縣新港鄉月眉村658號,翁章梁,,葉孟龍,"勇敢轉型,創新嘉義",,Ｙ,,翁章梁
834,/proj-assets/election-board/uploads/images/1542357163-4478e23503590485cc73a48877bebcad.jpg,,POINT(23.5231407814978 120.356248895095),嘉義縣新港鄉月眉村658號,葉孟龍,,翁章梁,"勇敢轉型,創新嘉義",,Ｙ,,葉孟龍
835,/proj-assets/election-board/uploads/images/1542357242-68a434ce537e3acf013c4c0620eafd28.jpg,3,POINT(23.5232557777778 120.356624694444),嘉義縣新港鄉月眉村658號,陳文忠,,,"服務有始有忠,懇請賜票",姓名諧音,Ｎ,,陳文忠
836,/proj-assets/election-board/uploads/images/1542357287-8084fc6c0a2d69a279886fecb18f3ef7.jpg,3,POINT(23.5217605074213 120.386310066531),嘉義縣新港鄉三間村183號,林淑完,,,"熱情 勤快 主婦政治力,現任：民雄鄉民代表,好央好甲,你說我拼,鄉親需求,我尚知影",,Ｙ,,林淑完
837,/proj-assets/election-board/uploads/images/1542357350-5699faf007bda8ed65320871bb7743b5.jpg,3,POINT(23.5226822737995 120.384682150825),嘉義縣新港鄉166縣道162號,吳芳銘,,,"月領2萬5,老農輕鬆退,老農退休金,青農有地耕,職災有保險,科技助升級,假牙補助,老花眼鏡補助,老人年金369繼續發","老人,政見",,,吳芳銘
838,/proj-assets/election-board/uploads/images/1542357428-b9a206537082df67343d103ccd3e26ab.jpg,3,POINT(23.5219664273282 120.38596931016),嘉義縣新港鄉三間厝179號,陳福成,,,"議會無黨總召,捍衛老車無罪,降低房屋稅",政見,Ｎ,,陳福成
839,/proj-assets/election-board/uploads/images/1542357475-694481c34b54ff1d473b464b7dfbb6f6.jpg,4,POINT(23.5557069041073 120.347802276337),嘉義縣新港鄉中山路27號,吳芳銘,,,"打破明文規定,迎向自主新生,政治大學EMBA,中正大學政治學碩士","攻擊別人,學歷",Ｎ,,吳芳銘
840,/proj-assets/election-board/uploads/images/1542375258-d8a3271582a2883836e759dbdf9cb16d.jpg,3,POINT(25.0537743484857 121.59109651412),台北市南港區南港路三段37號,王孝維,,,協助爭取南港流行音樂中心,政績,Ｙ,,王孝維
841,/proj-assets/election-board/uploads/images/1542418850-2ced4121312d6cb46cd26450b0d2b7ad.jpg,3,POINT(25.0406900099453 121.576245971847),台北市信義區永春站,洪健益,,,"認真,彰化芳苑囝仔",,Ｎ,,洪健益
842,/proj-assets/election-board/uploads/images/1542418880-8ff8493a730b607afa8b85b07d7a013c.jpg,3,POINT(25.040920698952 121.57396049116),台北市信義區忠孝東路370號,徐世勲,,,最專業的食安議員,,Ｎ,,徐世勲
843,/proj-assets/election-board/uploads/images/1542423211-146dadf41ab68dde4c48a6e0bc521449.jpg,3,POINT(24.9986791302244 121.448605150249),新北市板橋區大觀路二段153巷46弄7號,曾煥嘉,,," 傾聽,我用心您放心",,Ｎ,,曾煥嘉
844,/proj-assets/election-board/uploads/images/1542423285-3f8f2c9ca91e142f533fd78d86a20c55.jpg,3,POINT(24.9951044906283 121.445920856823),新北市板橋區板城路13-1號,戴瑋姍,蘇貞昌,,"戴瑋姍多一票,年輕力量多一席,吳思瑤栽培,陳菊唯一推薦",年輕,Ｙ,,戴瑋姍
845,/proj-assets/election-board/uploads/images/1542423348-7c216cbcde1816842bbcfb523799ef17.jpg,3,POINT(24.9967005066031 121.442454591059),新北市板橋區大觀路二段265巷76弄2號,林國春,,,守護板橋 幸福向前 ,,Ｎ,,林國春
846,/proj-assets/election-board/uploads/images/1542442665-9e3b5ae7471bb33d38965ac7259816ba.jpg,3,POINT(24.150918515271 120.663385037491),台中市西區館前路25號,林佳龍,,"江肇國,黃守達","認真市長 進步台中,我們都是台中隊",,Ｙ,,林佳龍
846,/proj-assets/election-board/uploads/images/1542442665-9e3b5ae7471bb33d38965ac7259816ba.jpg,,POINT(24.150918515271 120.663385037491),台中市西區館前路25號,江肇國,,"林佳龍,黃守達","認真市長 進步台中,我們都是台中隊",,Ｙ,,江肇國
846,/proj-assets/election-board/uploads/images/1542442665-9e3b5ae7471bb33d38965ac7259816ba.jpg,,POINT(24.150918515271 120.663385037491),台中市西區館前路25號,黃守達,,"林佳龍,江肇國","認真市長 進步台中,我們都是台中隊",,Ｙ,,黃守達
847,/proj-assets/election-board/uploads/images/1542447472-64659b29a9e4a01a7edce2724950490e.jpg,,POINT(24.1508106184299 120.664407600615),台中市西區公益路151號,江肇國,"林佳龍,黃國書",,"做事團隊,做事的人",,Ｙ,,江肇國
848,/proj-assets/election-board/uploads/images/1542453615-5018a1dbe6242394c0ed1159ca464219.jpg,3,POINT(25.0479880555556 121.577612277778),台北市信義區松山路24號,丁守中,,,"一校一公幼,入學免抽籤",政見,Ｙ,,丁守中
848,/proj-assets/election-board/uploads/images/1542453615-5018a1dbe6242394c0ed1159ca464219.jpg,,POINT(25.0479880555556 121.577612277778),台北市信義區松山路24號,洪健益,,,"認真,彰化芳苑囝仔",,Ｎ,,洪健益
848,/proj-assets/election-board/uploads/images/1542453615-5018a1dbe6242394c0ed1159ca464219.jpg,,POINT(25.0479880555556 121.577612277778),台北市信義區松山路24號,葉智遠,李登輝,,"台聯唯一提名,台聯發言人,搶救",,Ｙ,,葉智遠
849,/proj-assets/election-board/uploads/images/1542453682-f0c5548f9a086b51f6bb68abfbeb591b.jpg,4,POINT(25.0486096111111 121.575648388889),台北市信義區虎林街口,丁守中,,"秦慧珠,韓國瑜",堅定支持,,Ｙ,,丁守中
849,/proj-assets/election-board/uploads/images/1542453682-f0c5548f9a086b51f6bb68abfbeb591b.jpg,,POINT(25.0486096111111 121.575648388889),台北市信義區虎林街口,秦慧珠,,"丁守中,韓國瑜",堅定支持,,Ｙ,,秦慧珠
849,/proj-assets/election-board/uploads/images/1542453682-f0c5548f9a086b51f6bb68abfbeb591b.jpg,,POINT(25.0486096111111 121.575648388889),台北市信義區虎林街口,韓國瑜,,"秦慧珠,丁守中",堅定支持,,Ｙ,,韓國瑜
