name,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額,end_date,year,start_date,end_year,screen_year
全國電影票房2017年10091015統計資訊,美國,母親！,2017-09-29,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,67,5140,1218687,36358,8399652,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,穆荷蘭大道,2017-09-29,東昊影業有限公司,(法國)STUDIOCANAL S.A.S,8,1959,425120,6952,1485230,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,春宵苦短，少女前進吧！,2017-09-29,向洋影業有限公司,FUJI CREATIVE CORP.,5,633,163772,2548,647486,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,密弒逃脫,2017-09-29,暗光鳥有限公司,"VOLTAGE PICTURES,LLC.",5,266,63713,2335,517111,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,亂,2017-09-29,傳影互動股份有限公司,(英國)STUDIOCANAL LTD.,1,172,36865,933,211595,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,宣告黎明的露之歌,2017-09-29,向洋影業有限公司,FUJI CREATIVE CORP.,4,140,34342,810,195834,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,德國,心之物語,2017-09-29,原創娛樂股份有限公司,PICTURE TREE INTERNATIONAL GMBH,4,167,33335,625,126255,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,法國,絕代天后黛莉達,2017-09-29,捷傑有限公司,PATHE DISTRIBUTION S.A.S.,6,140,28820,1137,236542,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,驚狂,2017-09-29,車庫娛樂股份有限公司,(法國)MK2 FILMS,3,53,12180,301,68210,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,雙峰：與火同行,2017-09-29,車庫娛樂股份有限公司,(法國)MK2 FILMS,2,55,12010,323,72755,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,橡皮頭,2017-09-29,車庫娛樂股份有限公司,(法國)MK2 FILMS,2,52,11800,268,61515,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,我在快打求旋風,2017-09-29,視納華仁文化傳播股份有限公司,(中華民國)視納華仁文化傳播股份有限公司##(日本)TOKYO VIDEO CENTER,1,38,8210,540,122385,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,英國,販賣愛情,2017-09-29,三起影視社,THE WORKS INTERNATIONAL SALES LIMITED,2,30,5630,639,131885,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,土耳其,煉獄迷宮,2017-09-29,暗光鳥有限公司,(英國)MO FILM PRODUKSIYON LTD,2,12,2560,193,43260,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,南韓,V・I・P・,2017-09-28,車庫娛樂股份有限公司,"FINECUT CO.,LTD.",3,99,24960,5462,1234553,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,刑弒厲,2017-09-22,威視股份有限公司,IF ENTERTAINMENT LLC,13,736,174510,30463,6959585,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,中華民國,自畫像,2017-09-22,海鵬影業有限公司,紅色製作有限公司##相信音樂國際股份有限公司##海鵬影業有限公司,3,545,119815,7011,1556885,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,鬥陣俱樂部,2017-09-22,聯影企業股份有限公司,(英國)PARK CIRCUS LIMITED,5,523,117120,5526,1237652,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,新加坡,親愛的大笨象,2017-09-22,前景娛樂有限公司,(法國)CERCAMON MFZE,2,86,19440,1484,304765,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,德國,凱特布蘭琪：宣言13,2017-09-22,車庫娛樂股份有限公司,THE MATCH FACTORY GMBH,1,75,16500,1511,333315,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,白晝的流星,2017-09-22,香港商甲上娛樂有限公司台灣分公司,PONY CANYON INC.,2,33,7100,3108,703749,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,不願面對的真相2,2017-09-22,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,1,16,3780,2428,537105,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,金牌特務：機密對決(數位IMAX2D版),2017-09-20,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,88,125044,29786336,1353171,323339602,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,香港,三十ㄦ立,2017-09-18,演異舍有限公司,藝行者有限公司,3,76,18860,6417,1506240,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,煙花,2017-09-15,傳影互動股份有限公司,"TOHO CO.,LTD.",10,1332,308239,57706,13519370,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,閨蜜假期,2017-09-15,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,4,212,48965,29229,6738221,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,中華民國,地圖的盡頭,2017-09-15,地頭影業股份有限公司,中華民國多層次傳銷商業同業公會##地頭影業股份有限公司,3,142,33925,69931,15490120,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,愛情齡距離,2017-09-15,采昌國際多媒體股份有限公司,(匈牙利)FREEWAY ENTERTAINMENT KFT.,2,44,10250,14920,3391698,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,中華民國,曼菲,2017-09-15,牽猴子整合行銷股份有限公司,藝碩文創股份有限公司,1,25,5150,5713,1233835,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,英國,美國刺客,2017-09-13,英屬維京群島商高捷全球開發有限公司台灣分公司,LIONS GATE INTERNATIONAL(UK) LIMITED,5,260,59272,78709,18097467,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,南韓,我只是個計程車司機,2017-09-08,車庫娛樂股份有限公司,SHOWBOX CORP.,27,7388,1733598,166024,38128258,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,哈佛沒教的幸福課,2017-09-08,海鵬影業有限公司,"RADIANT FILMS INTERNATIONAL,LLC##CARRIE PILBY PRODUCTIONS,LLC",2,103,25830,10860,2480993,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,失樂園,2017-09-08,可樂藝術文創股份有限公司,KADOKAWA CORPORATION,1,10,1980,1735,363625,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,牠(數位IMAX2D版),2017-09-07,美商華納兄弟(遠東)股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,55,10606,2542911,487737,115504251,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,法國,獵殺星期一,2017-09-07,香港商甲上娛樂有限公司台灣分公司,SOCIETE NOUVELLE DE DISTRIBUTION,42,7526,1813130,291173,67870988,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,還有機會說再見,2017-09-01,采昌國際多媒體股份有限公司,(匈牙利)FILM AND TV HOUSE LIMITED,3,120,18820,18056,4125522,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,瑪麗與魔女之花,2017-09-01,車庫娛樂股份有限公司,(英國)ALTITUDE FILM SALES LIMITED,1,35,8290,41007,9427983,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,香港,殺破狼.貪狼,2017-09-01,双喜電影發行股份有限公司,(香港)太陽娛樂電影有限公司##(香港)光尚文化香港有限公司##(香港)銀都機構有限公司##(大陸)博納影業集團有限公司##(大陸)上海阿里巴巴影業有限公司,1,36,5760,18626,4245972,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,電影哆啦A夢《大雄的南極冰天雪地大冒險》,2017-08-28,鴻基國際視訊股份有限公司,"TOHO CO.,LTD.",1,68,15910,27936,6431789,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,中華民國,紅衣小女孩2,2017-08-25,威視股份有限公司,講故事有限公司##中環國際娛樂事業股份有限公司##大慕影藝國際事業有限公司##華映娛樂股份有限公司##秀泰國際娛樂股份有限公司##國賓影城股份有限公司##樂到家國際娛樂股份有限公司##華研國際音樂股份有限公司##紅衣小女孩股份有限公司,10,586,134804,461388,105391396,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,法國,辣媽好孕到,2017-08-25,亮點國際影業有限公司,GAUMONT S.A.,3,105,16480,1631,336111,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,芬蘭,芬蘭湯姆,2017-08-25,聯影企業股份有限公司,(英國)PROTAGONIST PICTURES LIMITED,1,31,6820,1316,288283,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,美國製造,2017-08-25,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,1,20,5368,295375,70081128,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,香港,俠盜聯盟,2017-08-11,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,(香港)旗艦影業有限公司##(香港)夢造者娛樂有限公司##(大陸)引力影視投資有限公司##(大陸)中國電影股份有限公司##(大陸)上海阿里巴巴影業有限公司##(大陸)寰亞電影發行(北京)有限公司##(大陸)華文映像影視傳媒有限公司##(大陸)捷成世紀文化產業集團有限公司,5,788,76275,93484,20816757,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,表情符號電影,2017-08-11,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,512,41850,48363,10775713,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,匈牙利,舞動心跳,2017-08-11,威視股份有限公司,FREEWAY ENTERTAINMENT KFT.,1,35,3240,15941,3590126,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,CARS3閃電再起,2017-08-07,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",2,286,58350,200480,45567403,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,南韓,REAL,2017-08-04,車庫娛樂股份有限公司,(匈牙利)GEM ENTERTAINMENT KFT.,1,234,54110,21833,4859448,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,法國,星際特工瓦雷諾：千星之城(數位2D),2017-08-03,海樂影業股份有限公司,EUROPA CORP,12,1660,134565,138270,32223368,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,謝謝你，在世界的角落找到我,2017-07-28,前景娛樂有限公司,GENCO INC.,4,675,43050,39847,8948142,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,極凍之城,2017-07-28,英屬維京群島商高捷全球開發有限公司台灣分公司,"COLDEST CITY,LLC",3,225,23165,69748,16113883,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,法國,芭蕾奇緣,2017-07-28,可樂藝術文創股份有限公司,GAUMONT S.A.,2,87,15070,15688,3333070,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,香港,悟空傳,2017-07-21,海樂影業股份有限公司,(香港)新麗國際傳媒有限公司##(香港)飛卓集團有限公司##(中華民國)海樂影業股份有限公司,2,251,37260,61559,13265303,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,泰國,模犯生,2017-07-21,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH559 COMPANY LIMITED,1,100,23780,634274,146932757,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,敦克爾克大行動(數位IMAX2D版),2017-07-20,美商華納兄弟(遠東)股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,7,1683,95985,445931,112813304,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,女狼嗨到趴,2017-07-20,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,7,813,64255,53365,11677093,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,日本,名偵探柯南：唐紅的戀歌,2017-07-14,向洋影業有限公司,"TMS ENTERTAINMENT CO.,LTD.",4,291,41070,301538,70116791,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,猩球崛起：終極決戰,2017-07-13,美商廿世紀福斯影片股份有限公司台灣分公司,TWENTIETH CENTURY FOX INTERNATIONAL CORPORATION.,14,14690,301622,703957,160871293,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,蜘蛛人：返校日(數位IMAX2D版),2017-07-05,博偉電影股份有限公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,9,2790,180900,1248218,294653704,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,神偷奶爸3,2017-06-29,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,10,3667,261540,798985,182205610,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,俄羅斯,潛行者,2017-06-26,傳影互動股份有限公司,(法國)FILMS SANS FRONTIERES,1,16,3155,57,11635,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,變形金剛5：最終騎士,2017-06-21,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,12,1582,133969,894625,217353747,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,神鬼傳奇,2017-06-07,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,9,1356,115255,1203976,286679955,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,西班牙,佈局,2017-06-02,峻龍國際有限公司,"(美國)MULTIVISIONNAIRE,INC",8,1945,168770,179978,40740333,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,神力女超人,2017-05-30,美商華納兄弟(遠東)股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,5,885,60270,1404925,333125782,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,美國,加勒比海盜神鬼奇航：死無對證,2017-05-25,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,78,6500,982770,228518043,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,西班牙,100公尺的人生,2017-04-28,采昌國際多媒體股份有限公司,"CASTELAO PICTURES,S.L.",1,70,16510,10474,2304907,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10091015統計資訊,印度,我和我的冠軍女兒,2017-03-24,車庫娛樂股份有限公司,UTV SOFTWARE COMMUNICATIONS LIMITED,1,84,7180,727718,166844341,2017-10-15,2017,2017-10-09,2017,2017
全國電影票房2017年10161022統計資訊,美國,氣象戰,2017-10-13,美商華納兄弟(遠東)股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,89,360641,87507958,614342,149569965,2017-10-22,2017,2017-10-16,2017,2017
全國電影票房2017年10161022統計資訊,日本,解憂雜貨店,2017-10-13,華映娛樂股份有限公司,KADOKAWA CORPORATION,62,71259,16431496,119713,27636467,2017-10-22,2017,2017-10-16,2017,2017
全國電影票房2017年10161022統計資訊,英國,英倫對決,2017-10-13,英屬維京群島商高捷全球開發有限公司台灣分公司,GOLDEN NETWORK OVERSEAS LIMITED,60,55456,12648957,103256,23710537,2017-10-22,2017,2017-10-16,2017,2017
全國電影票房2017年10161022統計資訊,中華民國,大佛普拉斯,2017-10-13,甜蜜生活製作有限公司,甜蜜生活製作有限公司##華文創股份有限公司,46,35135,8017734,55883,12710505,2017-10-22,2017,2017-10-16,2017,2017
全國電影票房2017年10161022統計資訊,美國,你是我的勇氣,2017-10-13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,(英國)LIONS GATE INTERNATIONAL(UK) LIMITED,57,11340,2585980,23402,5372805,2017-10-22,2017,2017-10-16,2017,2017
全國電影票房2017年10161022統計資訊,德國,看見5%的奇蹟,2017-10-13,車庫娛樂股份有限公司,(法國)STUDIOCANAL,15,1468,325900,3008,674861,2017-10-22,2017,2017-10-16,2017,2017
全國電影票房2017年10161022統計資訊,日本,聽見向陽之聲,2017-10-13,天馬行空數位有限公司,PONY CANYON INC.,8,1261,291641,2383,556115,2017-10-22,2017,2017-10-16,2017,2017
