選舉類型,地區,姓名,當選註記,,,,,,
2010直轄市議員選舉,臺北市第02選區,李建昌,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,李彥秀,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,高嘉瑜,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,吳世正,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,陳義洲,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,黃珊珊,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,闕枚莎,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,王孝維,*,,,,,,
2010直轄市議員選舉,臺北市第02選區,江志銘,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,戴錫欽,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,許淑華,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,洪健益,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,王正德,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,陳永德,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,楊實秋,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,王鴻薇,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,陳孋輝,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,張茂楠,*,,,,,,
2010直轄市議員選舉,臺北市第03選區,秦慧珠,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,葉林傳,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,王浩,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,王世堅,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,簡余晏,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,梁文傑,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,林晉章,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,陳玉梅,*,,,,,,
2010直轄市議員選舉,臺北市第04選區,林國成,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,郭昭巖,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,應曉薇,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,童仲彥,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,吳志剛,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,顏聖冠,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,鍾小平,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,劉耀仁,*,,,,,,
2010直轄市議員選舉,臺北市第05選區,周威佑,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,陳彥伯,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,李慶鋒,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,王欣儀,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,阮昭雄,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,李新,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,徐佳青,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,陳錦祥,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,林奕華,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,李慶元,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,歐陽龍,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,秦儷舫,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,周柏雅,*,,,,,,
2010直轄市議員選舉,臺北市第06選區,厲耿桂芳,*,,,,,,
2010直轄市議員選舉,新北市第01選區,蔡錦賢,*,,,,,,
2010直轄市議員選舉,新北市第01選區,鄭戴麗香,*,,,,,,
2010直轄市議員選舉,新北市第01選區,呂子昌,*,,,,,,
2010直轄市議員選舉,新北市第02選區,陳文治,*,,,,,,
2010直轄市議員選舉,新北市第02選區,宋明宗,*,,,,,,
2010直轄市議員選舉,新北市第02選區,張晉婷,*,,,,,,
2010直轄市議員選舉,新北市第02選區,何淑峯,*,,,,,,
2010直轄市議員選舉,新北市第02選區,蔣根煌,*,,,,,,
2010直轄市議員選舉,新北市第02選區,蔡淑君,*,,,,,,
2010直轄市議員選舉,新北市第02選區,黃林玲玲,*,,,,,,
2010直轄市議員選舉,新北市第02選區,陳科名,*,,,,,,
2010直轄市議員選舉,新北市第02選區,賴秋媚,*,,,,,,
2010直轄市議員選舉,新北市第02選區,陳明義,*,,,,,,
2010直轄市議員選舉,新北市第03選區,李余典,*,,,,,,
2010直轄市議員選舉,新北市第03選區,陳幸進,*,,,,,,
2010直轄市議員選舉,新北市第03選區,陳啟能,*,,,,,,
2010直轄市議員選舉,新北市第03選區,胡淑蓉,*,,,,,,
2010直轄市議員選舉,新北市第03選區,鄭金隆,*,,,,,,
2010直轄市議員選舉,新北市第03選區,黃桂蘭,*,,,,,,
2010直轄市議員選舉,新北市第03選區,李翁月娥,*,,,,,,
2010直轄市議員選舉,新北市第03選區,李坤城,*,,,,,,
2010直轄市議員選舉,新北市第03選區,李倩萍,*,,,,,,
2010直轄市議員選舉,新北市第04選區,黃俊哲,*,,,,,,
2010直轄市議員選舉,新北市第04選區,曾煥嘉,*,,,,,,
2010直轄市議員選舉,新北市第04選區,廖裕德,*,,,,,,
2010直轄市議員選舉,新北市第04選區,林國春,*,,,,,,
2010直轄市議員選舉,新北市第04選區,周勝考,*,,,,,,
2010直轄市議員選舉,新北市第04選區,張宏陸,*,,,,,,
2010直轄市議員選舉,新北市第04選區,王淑慧,*,,,,,,
2010直轄市議員選舉,新北市第04選區,李婉鈺,*,,,,,,
2010直轄市議員選舉,新北市第04選區,劉美芳,*,,,,,,
2010直轄市議員選舉,新北市第05選區,金瑞龍,*,,,,,,
2010直轄市議員選舉,新北市第05選區,江永昌,*,,,,,,
2010直轄市議員選舉,新北市第05選區,游輝廷,*,,,,,,
2010直轄市議員選舉,新北市第05選區,張瑞山,*,,,,,,
2010直轄市議員選舉,新北市第05選區,林秀惠,*,,,,,,
2010直轄市議員選舉,新北市第05選區,邱烽堯,*,,,,,,
2010直轄市議員選舉,新北市第05選區,陳錦錠,*,,,,,,
2010直轄市議員選舉,新北市第06選區,連斐璠,*,,,,,,
2010直轄市議員選舉,新北市第06選區,陳鴻源,*,,,,,,
2010直轄市議員選舉,新北市第06選區,金介壽,*,,,,,,
2010直轄市議員選舉,新北市第06選區,許昭興,*,,,,,,
2010直轄市議員選舉,新北市第07選區,高敏慧,*,,,,,,
2010直轄市議員選舉,新北市第07選區,黃永昌,*,,,,,,
2010直轄市議員選舉,新北市第07選區,蘇有仁,*,,,,,,
2010直轄市議員選舉,新北市第07選區,王明麗,*,,,,,,
2010直轄市議員選舉,新北市第07選區,洪佳君,*,,,,,,
2010直轄市議員選舉,新北市第07選區,彭成龍,*,,,,,,
2010直轄市議員選舉,新北市第07選區,蔡黃隆,*,,,,,,
2010直轄市議員選舉,新北市第07選區,吳琪銘,*,,,,,,
2010直轄市議員選舉,新北市第07選區,林銘仁,*,,,,,,
2010直轄市議員選舉,新北市第07選區,陳世榮,*,,,,,,
2010直轄市議員選舉,新北市第08選區,陳儀君,*,,,,,,
2010直轄市議員選舉,新北市第08選區,金中玉,*,,,,,,
2010直轄市議員選舉,新北市第08選區,許正鴻,*,,,,,,
2010直轄市議員選舉,新北市第08選區,劉哲彰,*,,,,,,
2010直轄市議員選舉,新北市第08選區,陳永福,*,,,,,,
2010直轄市議員選舉,新北市第09選區,顏世雄,*,,,,,,
2010直轄市議員選舉,新北市第10選區,沈發惠,*,,,,,,
2010直轄市議員選舉,新北市第10選區,周雅玲,*,,,,,,
2010直轄市議員選舉,新北市第10選區,廖正良,*,,,,,,
2010直轄市議員選舉,新北市第10選區,白珮茹,*,,,,,,
2010直轄市議員選舉,臺中市第01選區,吳敏濟,*,,,,,,
2010直轄市議員選舉,臺中市第01選區,李榮鴻,*,,,,,,
2010直轄市議員選舉,臺中市第01選區,楊永昌,*,,,,,,
2010直轄市議員選舉,臺中市第02選區,蘇麗華,*,,,,,,
2010直轄市議員選舉,臺中市第02選區,尤碧鈴,*,,,,,,
2010直轄市議員選舉,臺中市第02選區,張清堂,*,,,,,,
2010直轄市議員選舉,臺中市第02選區,楊典忠,*,,,,,,
2010直轄市議員選舉,臺中市第02選區,陳詩哲,*,,,,,,
2010直轄市議員選舉,臺中市第03選區,林士昌,*,,,,,,
2010直轄市議員選舉,臺中市第03選區,林汝洲,*,,,,,,
2010直轄市議員選舉,臺中市第03選區,黃錫嘉,*,,,,,,
2010直轄市議員選舉,臺中市第03選區,陳世凱,*,,,,,,
2010直轄市議員選舉,臺中市第03選區,吳瓊華,*,,,,,,
2010直轄市議員選舉,臺中市第04選區,翁美春,*,,,,,,
2010直轄市議員選舉,臺中市第04選區,陳本添,*,,,,,,
2010直轄市議員選舉,臺中市第04選區,謝志忠,*,,,,,,
2010直轄市議員選舉,臺中市第04選區,陳清龍,*,,,,,,
2010直轄市議員選舉,臺中市第04選區,高基讚,*,,,,,,
2010直轄市議員選舉,臺中市第05選區,吳顯森,*,,,,,,
2010直轄市議員選舉,臺中市第05選區,蕭隆澤,*,,,,,,
2010直轄市議員選舉,臺中市第05選區,許水彬,*,,,,,,
2010直轄市議員選舉,臺中市第05選區,廖述鎮,*,,,,,,
2010直轄市議員選舉,臺中市第05選區,賴朝國,*,,,,,,
2010直轄市議員選舉,臺中市第06選區,楊正中,*,,,,,,
2010直轄市議員選舉,臺中市第06選區,張廖乃綸,*,,,,,,
2010直轄市議員選舉,臺中市第06選區,黃馨慧,*,,,,,,
2010直轄市議員選舉,臺中市第06選區,張廖萬堅,*,,,,,,
2010直轄市議員選舉,臺中市第06選區,陳淑華,*,,,,,,
2010直轄市議員選舉,臺中市第07選區,何文海,*,,,,,,
2010直轄市議員選舉,臺中市第07選區,劉士州,*,,,,,,
2010直轄市議員選舉,臺中市第07選區,張耀中,*,,,,,,
2010直轄市議員選舉,臺中市第07選區,朱暖英,*,,,,,,
2010直轄市議員選舉,臺中市第08選區,陳成添,*,,,,,,
2010直轄市議員選舉,臺中市第08選區,王岳彬,*,,,,,,
2010直轄市議員選舉,臺中市第08選區,沈佑蓮,*,,,,,,
2010直轄市議員選舉,臺中市第08選區,蔡雅玲,*,,,,,,
2010直轄市議員選舉,臺中市第08選區,賴順仁,*,,,,,,
2010直轄市議員選舉,臺中市第08選區,曾朝榮,*,,,,,,
2010直轄市議員選舉,臺中市第09選區,賴佳微,*,,,,,,
2010直轄市議員選舉,臺中市第09選區,陳有江,*,,,,,,
2010直轄市議員選舉,臺中市第09選區,陳天汶,*,,,,,,
2010直轄市議員選舉,臺中市第10選區,洪嘉鴻,*,,,,,,
2010直轄市議員選舉,臺中市第10選區,張宏年,*,,,,,,
2010直轄市議員選舉,臺中市第10選區,黃國書,*,,,,,,
2010直轄市議員選舉,臺中市第11選區,李中,*,,,,,,
2010直轄市議員選舉,臺中市第11選區,林珮涵,*,,,,,,
2010直轄市議員選舉,臺中市第11選區,何敏誠,*,,,,,,
2010直轄市議員選舉,臺中市第11選區,邱素貞,*,,,,,,
2010直轄市議員選舉,臺中市第12選區,何明杰,*,,,,,,
2010直轄市議員選舉,臺中市第12選區,李麗華,*,,,,,,
2010直轄市議員選舉,臺中市第12選區,賴義鍠,*,,,,,,
2010直轄市議員選舉,臺中市第12選區,黃秀珠,*,,,,,,
2010直轄市議員選舉,臺中市第13選區,李天生,*,,,,,,
2010直轄市議員選舉,臺中市第13選區,張滄沂,*,,,,,,
2010直轄市議員選舉,臺中市第13選區,段緯宇,*,,,,,,
2010直轄市議員選舉,臺中市第13選區,劉錦和,*,,,,,,
2010直轄市議員選舉,臺中市第13選區,何欣純,*,,,,,,
2010直轄市議員選舉,臺中市第13選區,江勝雄,*,,,,,,
2010直轄市議員選舉,臺中市第14選區,蔡成圭,*,,,,,,
2010直轄市議員選舉,臺中市第14選區,蘇慶雲,*,,,,,,
2010直轄市議員選舉,臺南市第01選區,賴美惠,*,,,,,,
2010直轄市議員選舉,臺南市第01選區,張世賢,*,,,,,,
2010直轄市議員選舉,臺南市第02選區,李退之,*,,,,,,
2010直轄市議員選舉,臺南市第02選區,顏炎釧,*,,,,,,
2010直轄市議員選舉,臺南市第02選區,陳進雄,*,,,,,,
2010直轄市議員選舉,臺南市第02選區,賴惠員,*,,,,,,
2010直轄市議員選舉,臺南市第03選區,謝財旺,*,,,,,,
2010直轄市議員選舉,臺南市第03選區,侯澄財,*,,,,,,
2010直轄市議員選舉,臺南市第04選區,郭秀珠,*,,,,,,
2010直轄市議員選舉,臺南市第04選區,陳文賢,*,,,,,,
2010直轄市議員選舉,臺南市第04選區,楊麗玉,*,,,,,,
2010直轄市議員選舉,臺南市第04選區,吳通龍,*,,,,,,
2010直轄市議員選舉,臺南市第05選區,蔡蘇秋金,*,,,,,,
2010直轄市議員選舉,臺南市第05選區,陳朝來,*,,,,,,
2010直轄市議員選舉,臺南市第05選區,蔡秋蘭,*,,,,,,
2010直轄市議員選舉,臺南市第06選區,梁順發,*,,,,,,
2010直轄市議員選舉,臺南市第06選區,李文俊,*,,,,,,
2010直轄市議員選舉,臺南市第07選區,林志聰,*,,,,,,
2010直轄市議員選舉,臺南市第07選區,林全忠,*,,,,,,
2010直轄市議員選舉,臺南市第08選區,王峻潭,*,,,,,,
2010直轄市議員選舉,臺南市第09選區,林慶鎮,*,,,,,,
2010直轄市議員選舉,臺南市第09選區,陳秋萍,*,,,,,,
2010直轄市議員選舉,臺南市第09選區,李坤煌,*,,,,,,
2010直轄市議員選舉,臺南市第09選區,林燕祝,*,,,,,,
2010直轄市議員選舉,臺南市第09選區,施重男,*,,,,,,
2010直轄市議員選舉,臺南市第09選區,郭國文,*,,,,,,
2010直轄市議員選舉,臺南市第09選區,林宜瑾,*,,,,,,
2010直轄市議員選舉,臺南市第10選區,陳進義,*,,,,,,
2010直轄市議員選舉,臺南市第10選區,郭清華,*,,,,,,
2010直轄市議員選舉,臺南市第10選區,黃麗招,*,,,,,,
2010直轄市議員選舉,臺南市第10選區,林炳利,*,,,,,,
2010直轄市議員選舉,臺南市第10選區,郭信良,*,,,,,,
2010直轄市議員選舉,臺南市第11選區,李宗富,*,,,,,,
2010直轄市議員選舉,臺南市第11選區,唐碧娥,*,,,,,,
2010直轄市議員選舉,臺南市第11選區,謝龍介,*,,,,,,
2010直轄市議員選舉,臺南市第11選區,陳怡珍,*,,,,,,
2010直轄市議員選舉,臺南市第12選區,洪玉鳳,*,,,,,,
2010直轄市議員選舉,臺南市第12選區,邱莉莉,*,,,,,,
2010直轄市議員選舉,臺南市第13選區,李文正,*,,,,,,
2010直轄市議員選舉,臺南市第13選區,盧崑福,*,,,,,,
2010直轄市議員選舉,臺南市第14選區,蔡旺詮,*,,,,,,
2010直轄市議員選舉,臺南市第14選區,陸美祈,*,,,,,,
2010直轄市議員選舉,臺南市第14選區,王定宇,*,,,,,,
2010直轄市議員選舉,臺南市第14選區,曾順良,*,,,,,,
2010直轄市議員選舉,臺南市第14選區,曾培雅,*,,,,,,
2010直轄市議員選舉,臺南市第14選區,陳文科,*,,,,,,
2010直轄市議員選舉,臺南市第15選區,林美燕,*,,,,,,
2010直轄市議員選舉,臺南市第15選區,蔡淑惠,*,,,,,,
2010直轄市議員選舉,臺南市第15選區,陳進益,*,,,,,,
2010直轄市議員選舉,臺南市第15選區,莊玉珠,*,,,,,,
2010直轄市議員選舉,臺南市第16選區,吳健保,*,,,,,,
2010直轄市議員選舉,臺南市第16選區,曾王雅雲,*,,,,,,
2010直轄市議員選舉,臺南市第16選區,張伯祿,*,,,,,,
2010直轄市議員選舉,臺南市第16選區,陳特清,*,,,,,,
2010直轄市議員選舉,臺南市第16選區,杜素吟,*,,,,,,
2010直轄市議員選舉,高雄市第01選區,朱信強,*,,,,,,
2010直轄市議員選舉,高雄市第01選區,林富寶,*,,,,,,
2010直轄市議員選舉,高雄市第01選區,李鴻鈞,*,,,,,,
2010直轄市議員選舉,高雄市第02選區,張文瑞,*,,,,,,
2010直轄市議員選舉,高雄市第02選區,陳明澤,*,,,,,,
2010直轄市議員選舉,高雄市第02選區,蘇琦莉,*,,,,,,
2010直轄市議員選舉,高雄市第02選區,李長生,*,,,,,,
2010直轄市議員選舉,高雄市第03選區,許福森,*,,,,,,
2010直轄市議員選舉,高雄市第03選區,陳政聞,*,,,,,,
2010直轄市議員選舉,高雄市第03選區,陸淑美,*,,,,,,
2010直轄市議員選舉,高雄市第03選區,曾水文,*,,,,,,
2010直轄市議員選舉,高雄市第03選區,翁瑞珠,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,黃石龍,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,李眉蓁,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,陳麗珍,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,張豐藤,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,藍星木,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,陳玫娟,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,周鍾㴴,*,,,,,,
2010直轄市議員選舉,高雄市第04選區,林瑩蓉,*,,,,,,
2010直轄市議員選舉,高雄市第05選區,吳利成,*,,,,,,
2010直轄市議員選舉,高雄市第05選區,林芳如,*,,,,,,
2010直轄市議員選舉,高雄市第05選區,張勝富,*,,,,,,
2010直轄市議員選舉,高雄市第05選區,錢聖武,*,,,,,,
2010直轄市議員選舉,高雄市第06選區,李喬如,*,,,,,,
2010直轄市議員選舉,高雄市第06選區,蔡金晏,*,,,,,,
2010直轄市議員選舉,高雄市第06選區,陳美雅,*,,,,,,
2010直轄市議員選舉,高雄市第06選區,連立堅,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,曾俊傑,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,童燕珍,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,康裕成,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,鄭新助,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,黃淑美,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,洪平朗,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,黃柏霖,*,,,,,,
2010直轄市議員選舉,高雄市第07選區,林武忠,*,,,,,,
2010直轄市議員選舉,高雄市第08選區,莊啟旺,*,,,,,,
2010直轄市議員選舉,高雄市第08選區,許崑源,*,,,,,,
2010直轄市議員選舉,高雄市第08選區,蕭永達,*,,,,,,
2010直轄市議員選舉,高雄市第08選區,周玲妏,*,,,,,,
2010直轄市議員選舉,高雄市第08選區,吳益政,*,,,,,,
2010直轄市議員選舉,高雄市第08選區,郭建盟,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,李雅靜,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,陳慧文,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,劉德林,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,楊見福,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,顏曉菁,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,陳粹鑾,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,蘇炎城,*,,,,,,
2010直轄市議員選舉,高雄市第09選區,張漢忠,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,鄭光峰,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,李順進,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,林國正,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,林宛蓉,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,陳麗娜,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,陳致中,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,陳信瑜,*,,,,,,
2010直轄市議員選舉,高雄市第10選區,曾麗燕,*,,,,,,
2010直轄市議員選舉,高雄市第11選區,韓賜村,*,,,,,,
2010直轄市議員選舉,高雄市第11選區,黃天煌,*,,,,,,
2010直轄市議員選舉,高雄市第11選區,蔡昌達,*,,,,,,
2010直轄市議員選舉,臺北市第07選區,李芳儒,*,,,,,,
