選舉類型,地區,姓名
1953基隆市議會,基隆市,楊慶珍
1953基隆市議會,基隆市,蘇德良
1953基隆市議會,基隆市,蔡火炮
1955基隆市議會,基隆市,楊阿壽
1955基隆市議會,基隆市,謝清雲
1955基隆市議會,基隆市,曾慶旺
1955基隆市議會,基隆市,余季良
1955基隆市議會,基隆市,吳有諒
1955基隆市議會,基隆市,蘇德真
1955基隆市議會,基隆市,王賴其茛
1955基隆市議會,基隆市,詹王雙
1955基隆市議會,基隆市,郭建德
1955基隆市議會,基隆市,簡林朝波
1955基隆市議會,基隆市,璩元明
1955基隆市議會,基隆市,羅延暉
1955基隆市議會,基隆市,汪榮振
1955基隆市議會,基隆市,陳秋旺
1955基隆市議會,基隆市,郭能芳
1955基隆市議會,基隆市,謝阿發
1955基隆市議會,基隆市,蕭魁陞
1955基隆市議會,基隆市,蔡火炮
1958基隆市議會,基隆市,蔡火炮
1958基隆市議會,基隆市,謝清雲
1958基隆市議會,基隆市,曾慶旺
1958基隆市議會,基隆市,汪榮振
1958基隆市議會,基隆市,張子岐
1958基隆市議會,基隆市,陳榮強
1958基隆市議會,基隆市,郭建德
1958基隆市議會,基隆市,陳秋旺
1958基隆市議會,基隆市,曾金元
1958基隆市議會,基隆市,隋建中
1958基隆市議會,基隆市,王礪固
1958基隆市議會,基隆市,周垤源
1958基隆市議會,基隆市,尤蔣笑顏
1958基隆市議會,基隆市,詹王雙
1958基隆市議會,基隆市,林太郎
1958基隆市議會,基隆市,謝石角
1958基隆市議會,基隆市,謝阿發
1958基隆市議會,基隆市,余季良
1958基隆市議會,基隆市,羅延暉
1958基隆市議會,基隆市,簡林朝波
1961基隆市議會,基隆市,蘇德良
1961基隆市議會,基隆市,林太郎
1961基隆市議會,基隆市,李阿土
1961基隆市議會,基隆市,鄭天宇
1961基隆市議會,基隆市,劉淼雲
1961基隆市議會,基隆市,賴枝萬
1961基隆市議會,基隆市,謝雪峰
1961基隆市議會,基隆市,楊福在
1961基隆市議會,基隆市,張生塗
1961基隆市議會,基隆市,曾金元
1961基隆市議會,基隆市,陳興
1961基隆市議會,基隆市,李金水
1961基隆市議會,基隆市,林文龍
1961基隆市議會,基隆市,張子岐
1961基隆市議會,基隆市,唐鴻鈞
1961基隆市議會,基隆市,汪榮振
1961基隆市議會,基隆市,武少虔
1961基隆市議會,基隆市,周垤源
1961基隆市議會,基隆市,許金花
1961基隆市議會,基隆市,黃林彩雲
1964基隆市議會,基隆市,林太郎
1964基隆市議會,基隆市,賴枝萬
1964基隆市議會,基隆市,李阿土
1964基隆市議會,基隆市,李瑞標
1964基隆市議會,基隆市,邱書硯
1964基隆市議會,基隆市,劉淼雲
1964基隆市議會,基隆市,王滄江
1964基隆市議會,基隆市,林培鈞
1964基隆市議會,基隆市,尤蔣笑顏
1964基隆市議會,基隆市,簡林朝波
1964基隆市議會,基隆市,汪泉水
1964基隆市議會,基隆市,陳興
1964基隆市議會,基隆市,陳秋旺
1964基隆市議會,基隆市,楊福在
1964基隆市議會,基隆市,李金水
1964基隆市議會,基隆市,蔡黃雲
1964基隆市議會,基隆市,唐鴻鈞
1964基隆市議會,基隆市,武少虔
1964基隆市議會,基隆市,林文龍
1964基隆市議會,基隆市,張子岐
1964基隆市議會,基隆市,廖嘆華
1964基隆市議會,基隆市,謝秀英
1964基隆市議會,基隆市,黃林彩雲
1964基隆市議會,基隆市,許金花
1964基隆市議會,基隆市,王礪固
1964基隆市議會,基隆市,余川棋
1968基隆市議會,基隆市,林太郎
1968基隆市議會,基隆市,李阿土
1968基隆市議會,基隆市,邱書硯
1968基隆市議會,基隆市,余川棋
1968基隆市議會,基隆市,王滄江
1968基隆市議會,基隆市,許金花
1968基隆市議會,基隆市,李金水
1968基隆市議會,基隆市,張金鐘
1968基隆市議會,基隆市,王礪固
1968基隆市議會,基隆市,陳榮強
1968基隆市議會,基隆市,周滄淵
1968基隆市議會,基隆市,廖嘆華
1968基隆市議會,基隆市,林文龍
1968基隆市議會,基隆市,汪泉水
1968基隆市議會,基隆市,邵振鐸
1968基隆市議會,基隆市,尤蔣笑顏
1968基隆市議會,基隆市,孫玉蘭
1968基隆市議會,基隆市,劉淼雲
1968基隆市議會,基隆市,黃澤青
1968基隆市議會,基隆市,謝石角
1968基隆市議會,基隆市,張蔣玉英
1968基隆市議會,基隆市,賴枝萬
1968基隆市議會,基隆市,陳阿蘭
1968基隆市議會,基隆市,陳興
1968基隆市議會,基隆市,劉阿進
1968基隆市議會,基隆市,林慶福
1968基隆市議會,基隆市,張子岐
1973基隆市議會,基隆市,蔡火炮
1973基隆市議會,基隆市,周滄淵
1973基隆市議會,基隆市,游永光
1973基隆市議會,基隆市,蔡慶雄
1973基隆市議會,基隆市,陳憲常
1973基隆市議會,基隆市,任訓哲
1973基隆市議會,基隆市,廖嘆華
1973基隆市議會,基隆市,孫玉蘭
1973基隆市議會,基隆市,陳福生
1973基隆市議會,基隆市,謝守男
1973基隆市議會,基隆市,林文龍
1973基隆市議會,基隆市,江聰明
1973基隆市議會,基隆市,唐鴻鈞
1973基隆市議會,基隆市,武少虔
1973基隆市議會,基隆市,李勝村
1973基隆市議會,基隆市,杜仁和
1973基隆市議會,基隆市,黃簡玉霞
1973基隆市議會,基隆市,簡林朝波
1973基隆市議會,基隆市,陳亦文
1973基隆市議會,基隆市,郭民通
1973基隆市議會,基隆市,謝建政
1973基隆市議會,基隆市,余川棋
1973基隆市議會,基隆市,黃鳳來
1973基隆市議會,基隆市,陳興
1973基隆市議會,基隆市,黃林彩雲
1973基隆市議會,基隆市,張子岐
1973基隆市議會,基隆市,吳邦彥
1977基隆市議會,基隆市,蔡火炮
1977基隆市議會,基隆市,游永光
1977基隆市議會,基隆市,游東龍
1977基隆市議會,基隆市,謝建政
1977基隆市議會,基隆市,郭民通
1977基隆市議會,基隆市,陳亦文
1977基隆市議會,基隆市,王翔鐘
1977基隆市議會,基隆市,王子樵
1977基隆市議會,基隆市,許天生
1977基隆市議會,基隆市,許義隆
1977基隆市議會,基隆市,陳正太
1977基隆市議會,基隆市,吳邦彥
1977基隆市議會,基隆市,陳興
1977基隆市議會,基隆市,黃簡玉霞
1977基隆市議會,基隆市,蔡礦成
1977基隆市議會,基隆市,陳憲常
1977基隆市議會,基隆市,洪玉麟
1977基隆市議會,基隆市,林文龍
1977基隆市議會,基隆市,江聰明
1977基隆市議會,基隆市,馬重五
1977基隆市議會,基隆市,陳福生
1977基隆市議會,基隆市,武少虔
1977基隆市議會,基隆市,廖嘆華
1977基隆市議會,基隆市,張子岐
1977基隆市議會,基隆市,李勝村
1977基隆市議會,基隆市,任訓哲
1977基隆市議會,基隆市,楊勇傳
1982基隆市議會,基隆市,謝修平
1982基隆市議會,基隆市,游永光
1982基隆市議會,基隆市,謝建政
1982基隆市議會,基隆市,郭民通
1982基隆市議會,基隆市,游東龍
1982基隆市議會,基隆市,陳亦文
1982基隆市議會,基隆市,王翔鐘
1982基隆市議會,基隆市,許財利
1982基隆市議會,基隆市,許天生
1982基隆市議會,基隆市,王子樵
1982基隆市議會,基隆市,許義隆
1982基隆市議會,基隆市,陳正太
1982基隆市議會,基隆市,蔡爌成
1982基隆市議會,基隆市,李信志
1982基隆市議會,基隆市,吳邦彥
1982基隆市議會,基隆市,張興華
1982基隆市議會,基隆市,黃簡玉霞
1982基隆市議會,基隆市,陳福生
1982基隆市議會,基隆市,馬重五
1982基隆市議會,基隆市,林文龍
1982基隆市議會,基隆市,廖嘆華
1982基隆市議會,基隆市,武少虔
1982基隆市議會,基隆市,陳陽仁
1982基隆市議會,基隆市,李堃南
1982基隆市議會,基隆市,任訓哲
1982基隆市議會,基隆市,李勝村
1982基隆市議會,基隆市,楊勇傳
1982基隆市議會,基隆市,蔡萬成
1986基隆市議會,基隆市,郭民通
1986基隆市議會,基隆市,紀榮祥
1986基隆市議會,基隆市,王翔鐘
1986基隆市議會,基隆市,侯永利
1986基隆市議會,基隆市,武少虔
1986基隆市議會,基隆市,任訓哲
1986基隆市議會,基隆市,馬重五
1986基隆市議會,基隆市,杜却
1986基隆市議會,基隆市,曾水源
1986基隆市議會,基隆市,李堃南
1986基隆市議會,基隆市,許義隆
1986基隆市議會,基隆市,林文龍
1986基隆市議會,基隆市,鄭林清良
1986基隆市議會,基隆市,李勝村
1986基隆市議會,基隆市,陳正太
1986基隆市議會,基隆市,蔡爌成
1986基隆市議會,基隆市,張通榮
1986基隆市議會,基隆市,許財利
1986基隆市議會,基隆市,陳亦文
1986基隆市議會,基隆市,蔡慶雄
1986基隆市議會,基隆市,馬賢生
1986基隆市議會,基隆市,楊勇傳
1986基隆市議會,基隆市,吳邦彥
1986基隆市議會,基隆市,張興華
1986基隆市議會,基隆市,陳爾來
1986基隆市議會,基隆市,黃簡玉霞
1986基隆市議會,基隆市,謝建政
1986基隆市議會,基隆市,余永杰
1990基隆市議會,基隆市,許財利
1990基隆市議會,基隆市,杜却
1990基隆市議會,基隆市,謝建政
1990基隆市議會,基隆市,郭民通
1990基隆市議會,基隆市,張通榮
1990基隆市議會,基隆市,侯永利
1990基隆市議會,基隆市,陳亦文
1990基隆市議會,基隆市,王翔鐘
1990基隆市議會,基隆市,蘇仁和
1990基隆市議會,基隆市,余永杰
1990基隆市議會,基隆市,許義隆
1990基隆市議會,基隆市,許金水
1990基隆市議會,基隆市,何聖隆
1990基隆市議會,基隆市,李信志
1990基隆市議會,基隆市,曾水源
1990基隆市議會,基隆市,王東暉
1990基隆市議會,基隆市,黃簡玉霞
1990基隆市議會,基隆市,林文龍
1990基隆市議會,基隆市,陳德生
1990基隆市議會,基隆市,馬重五
1990基隆市議會,基隆市,陳爾來
1990基隆市議會,基隆市,陳志成
1990基隆市議會,基隆市,鄭林清良
1990基隆市議會,基隆市,李堃南
1990基隆市議會,基隆市,楊勇傳
1990基隆市議會,基隆市,任訓哲
1990基隆市議會,基隆市,李勝村
1990基隆市議會,基隆市,馬賢生
1994基隆市議會,基隆市,黃景泰
1994基隆市議會,基隆市,謝守男
1994基隆市議會,基隆市,林文祺
1994基隆市議會,基隆市,張建華
1994基隆市議會,基隆市,林家輝
1994基隆市議會,基隆市,馬賢生
1994基隆市議會,基隆市,王翔鐘
1994基隆市議會,基隆市,何聖隆
1994基隆市議會,基隆市,詹春陽
1994基隆市議會,基隆市,王東暉
1994基隆市議會,基隆市,蘇仁和
1994基隆市議會,基隆市,楊勇傳
1994基隆市議會,基隆市,林金水
1994基隆市議會,基隆市,張阿月
1994基隆市議會,基隆市,莊榮欽
1994基隆市議會,基隆市,馬重五
1994基隆市議會,基隆市,鄭林清良
1994基隆市議會,基隆市,張漢土
1994基隆市議會,基隆市,張芳麗
1994基隆市議會,基隆市,杜却
1994基隆市議會,基隆市,陳爾來
1994基隆市議會,基隆市,李堃南
1994基隆市議會,基隆市,陳志成
1994基隆市議會,基隆市,張通榮
1994基隆市議會,基隆市,江鑒育
1994基隆市議會,基隆市,郭民通
1994基隆市議會,基隆市,許財利
1951花蓮縣議會,花蓮縣,林永樑
1951花蓮縣議會,花蓮縣,林茂盛
1951花蓮縣議會,花蓮縣,陳堅志
1951花蓮縣議會,花蓮縣,王建成
1951花蓮縣議會,花蓮縣,蔡弄
1951花蓮縣議會,花蓮縣,王水鑑
1951花蓮縣議會,花蓮縣,吳換
1951花蓮縣議會,花蓮縣,吳思敏
1951花蓮縣議會,花蓮縣,林阿章
1951花蓮縣議會,花蓮縣,廖木桂
1951花蓮縣議會,花蓮縣,童阿炎
1951花蓮縣議會,花蓮縣,吳德成
1951花蓮縣議會,花蓮縣,湯炳賢
1951花蓮縣議會,花蓮縣,黃新傳
1951花蓮縣議會,花蓮縣,黃春田
1951花蓮縣議會,花蓮縣,徐秀春
1951花蓮縣議會,花蓮縣,陳烏毛
1951花蓮縣議會,花蓮縣,黃國政
1951花蓮縣議會,花蓮縣,鄭財旺
1951花蓮縣議會,花蓮縣,彭道南
1951花蓮縣議會,花蓮縣,黃仁光
1951花蓮縣議會,花蓮縣,黃錫山
1951花蓮縣議會,花蓮縣,王金城
1951花蓮縣議會,花蓮縣,余勢清
1951花蓮縣議會,花蓮縣,黃江重
1951花蓮縣議會,花蓮縣,林文松
1951花蓮縣議會,花蓮縣,蔡孟鑫
1951花蓮縣議會,花蓮縣,邱阿生
1951花蓮縣議會,花蓮縣,陳修福
1951花蓮縣議會,花蓮縣,吳傳祖
1951花蓮縣議會,花蓮縣,張錦榮
1951花蓮縣議會,花蓮縣,黃金發
1951花蓮縣議會,花蓮縣,林有益
1951花蓮縣議會,花蓮縣,吳鶴
1953花蓮縣議會,花蓮縣,張錦榮
1953花蓮縣議會,花蓮縣,呂玉田
1953花蓮縣議會,花蓮縣,林秉
1953花蓮縣議會,花蓮縣,吳萬紫
1953花蓮縣議會,花蓮縣,陳德誠
1953花蓮縣議會,花蓮縣,林永樑
1953花蓮縣議會,花蓮縣,梁阿標
1953花蓮縣議會,花蓮縣,葉又庚
1953花蓮縣議會,花蓮縣,林信郎
1953花蓮縣議會,花蓮縣,王金城
1953花蓮縣議會,花蓮縣,廖大道
1953花蓮縣議會,花蓮縣,古金龍
1953花蓮縣議會,花蓮縣,楊清枝
1953花蓮縣議會,花蓮縣,李忠雄
1953花蓮縣議會,花蓮縣,李新定
1953花蓮縣議會,花蓮縣,黃水旺
1953花蓮縣議會,花蓮縣,林添疇
1953花蓮縣議會,花蓮縣,廖木桂
1953花蓮縣議會,花蓮縣,林宜和
1953花蓮縣議會,花蓮縣,王金盛
1953花蓮縣議會,花蓮縣,陳炳松
1953花蓮縣議會,花蓮縣,饒維爐
1953花蓮縣議會,花蓮縣,吳換
1953花蓮縣議會,花蓮縣,陳烏毛
1953花蓮縣議會,花蓮縣,王建成
1953花蓮縣議會,花蓮縣,王錫山
1953花蓮縣議會,花蓮縣,黃新傳
1953花蓮縣議會,花蓮縣,林春媖
1953花蓮縣議會,花蓮縣,陳阿佑
1953花蓮縣議會,花蓮縣,謝琳淼
1953花蓮縣議會,花蓮縣,林茂盛
1953花蓮縣議會,花蓮縣,都明山
1953花蓮縣議會,花蓮縣,彭道南
1953花蓮縣議會,花蓮縣,陳振祥
1953花蓮縣議會,花蓮縣,康廷祥
1953花蓮縣議會,花蓮縣,湯炳賢
1955花蓮縣議會,花蓮縣,莊聰明
1955花蓮縣議會,花蓮縣,王金盛
1955花蓮縣議會,花蓮縣,孫惠僑
1955花蓮縣議會,花蓮縣,熊耀豪
1955花蓮縣議會,花蓮縣,徐秀春
1955花蓮縣議會,花蓮縣,柯丁選
1955花蓮縣議會,花蓮縣,呂玉田
1955花蓮縣議會,花蓮縣,黃江重
1955花蓮縣議會,花蓮縣,曾建基
1955花蓮縣議會,花蓮縣,都明山
1955花蓮縣議會,花蓮縣,陳學益
1955花蓮縣議會,花蓮縣,高明有
1955花蓮縣議會,花蓮縣,黃福壽
1955花蓮縣議會,花蓮縣,卓純華
1955花蓮縣議會,花蓮縣,黃新傳
1955花蓮縣議會,花蓮縣,黃琳吉
1955花蓮縣議會,花蓮縣,廖木桂
1955花蓮縣議會,花蓮縣,張錦榮
1955花蓮縣議會,花蓮縣,詹儉
1955花蓮縣議會,花蓮縣,梁阿標
1955花蓮縣議會,花蓮縣,陳烏毛
1955花蓮縣議會,花蓮縣,林春媖
1955花蓮縣議會,花蓮縣,高榮光
1955花蓮縣議會,花蓮縣,徐輝國
1955花蓮縣議會,花蓮縣,康廷祥
1955花蓮縣議會,花蓮縣,吳萬恭
1955花蓮縣議會,花蓮縣,林慶賓
1955花蓮縣議會,花蓮縣,林水木
1955花蓮縣議會,花蓮縣,廖水波
1955花蓮縣議會,花蓮縣,彭豈凡
1955花蓮縣議會,花蓮縣,俞石南
1955花蓮縣議會,花蓮縣,陳連枝
1955花蓮縣議會,花蓮縣,湯發財
1955花蓮縣議會,花蓮縣,陳炳松
1955花蓮縣議會,花蓮縣,方建煌
1955花蓮縣議會,花蓮縣,林添疇
1955花蓮縣議會,花蓮縣,林銀妹
1955花蓮縣議會,花蓮縣,楊清枝
1955花蓮縣議會,花蓮縣,葉祐庚
1958花蓮縣議會,花蓮縣,王爕華
1958花蓮縣議會,花蓮縣,陳學孟
1958花蓮縣議會,花蓮縣,高榮光
1958花蓮縣議會,花蓮縣,王錫山
1958花蓮縣議會,花蓮縣,王金盛
1958花蓮縣議會,花蓮縣,陳連枝
1958花蓮縣議會,花蓮縣,杜仁智
1958花蓮縣議會,花蓮縣,萬仁忠
1958花蓮縣議會,花蓮縣,林宜和
1958花蓮縣議會,花蓮縣,潘萬法
1958花蓮縣議會,花蓮縣,黃鈞祥
1958花蓮縣議會,花蓮縣,蔡德彬
1958花蓮縣議會,花蓮縣,黃新傳
1958花蓮縣議會,花蓮縣,曾建基
1958花蓮縣議會,花蓮縣,謝固
1958花蓮縣議會,花蓮縣,曾建福
1958花蓮縣議會,花蓮縣,陳烏毛
1958花蓮縣議會,花蓮縣,林春媖
1958花蓮縣議會,花蓮縣,蘇祖繼
1958花蓮縣議會,花蓮縣,黃水旺
1958花蓮縣議會,花蓮縣,賴文財
1958花蓮縣議會,花蓮縣,莊天富
1958花蓮縣議會,花蓮縣,劉秋炎
1958花蓮縣議會,花蓮縣,張阿古
1958花蓮縣議會,花蓮縣,周德鑫
1958花蓮縣議會,花蓮縣,徐秀春
1958花蓮縣議會,花蓮縣,陳生儀
1958花蓮縣議會,花蓮縣,陳清財
1958花蓮縣議會,花蓮縣,林慶賓
1958花蓮縣議會,花蓮縣,林添疇
1958花蓮縣議會,花蓮縣,蔡松生
1958花蓮縣議會,花蓮縣,方建煌
1958花蓮縣議會,花蓮縣,李新定
1958花蓮縣議會,花蓮縣,高明通
1958花蓮縣議會,花蓮縣,楊清枝
1958花蓮縣議會,花蓮縣,李世玉
1958花蓮縣議會,花蓮縣,林水木
1958花蓮縣議會,花蓮縣,張錦榮
1958花蓮縣議會,花蓮縣,黃學燕
1958花蓮縣議會,花蓮縣,王斌
1958花蓮縣議會,花蓮縣,徐輝國
1958花蓮縣議會,花蓮縣,余石南
1958花蓮縣議會,花蓮縣,葉祐庚
1958花蓮縣議會,花蓮縣,梁阿標
1958花蓮縣議會,花蓮縣,柯丁選
1961花蓮縣議會,花蓮縣,林昌邦
1961花蓮縣議會,花蓮縣,賴文財
1961花蓮縣議會,花蓮縣,王玉信
1961花蓮縣議會,花蓮縣,施景祺
1961花蓮縣議會,花蓮縣,鄭德連
1961花蓮縣議會,花蓮縣,曾建福
1961花蓮縣議會,花蓮縣,牟介汾
1961花蓮縣議會,花蓮縣,陳金水
1961花蓮縣議會,花蓮縣,赫道逵
1961花蓮縣議會,花蓮縣,陳阿古
1961花蓮縣議會,花蓮縣,黃金鳳
1961花蓮縣議會,花蓮縣,黃水旺
1961花蓮縣議會,花蓮縣,曾建基
1961花蓮縣議會,花蓮縣,張錦榮
1961花蓮縣議會,花蓮縣,田三多
1961花蓮縣議會,花蓮縣,周明治
1961花蓮縣議會,花蓮縣,陳烏毛
1961花蓮縣議會,花蓮縣,林春媖
1961花蓮縣議會,花蓮縣,王慶豐
1961花蓮縣議會,花蓮縣,王爕華
1961花蓮縣議會,花蓮縣,張匯川
1961花蓮縣議會,花蓮縣,蕭銀財
1961花蓮縣議會,花蓮縣,劉秋炎
1961花蓮縣議會,花蓮縣,潘英生
1961花蓮縣議會,花蓮縣,陳連枝
1961花蓮縣議會,花蓮縣,莊端平
1961花蓮縣議會,花蓮縣,李碧霞
1961花蓮縣議會,花蓮縣,吳玉木
1961花蓮縣議會,花蓮縣,陳台模
1961花蓮縣議會,花蓮縣,吳春生
1961花蓮縣議會,花蓮縣,戴瀛芳
1961花蓮縣議會,花蓮縣,林燕山
1961花蓮縣議會,花蓮縣,李清福
1961花蓮縣議會,花蓮縣,葉光德
1961花蓮縣議會,花蓮縣,高明通
1961花蓮縣議會,花蓮縣,林蓮松
1961花蓮縣議會,花蓮縣,林慶賓
1961花蓮縣議會,花蓮縣,曾金朝
1961花蓮縣議會,花蓮縣,彭玉祥
1961花蓮縣議會,花蓮縣,陸萬淑雲
