channel,date,logger_id,start,end,duration,type,title
set,20190625,6ULxlH6l3K,3143,3194,52,新聞,"18名空姐報到後""罷飛"" 工會:一切合法/報到後罷飛? 566人班機延 長榮""記曠職/西雅圖回台利挺罷工!空服員:沒有虧欠公司"
set,20190625,MvzbwH57mI,1186,1271,86,新聞,"18名空姐報到後""罷飛"" 工會:一切合法/報到後罷飛? 566人班機延 長榮:記曠職/西雅圖回台力挺!空服員:沒虧欠公司"
set,20190625,6ULxlH6l3K,1172,1186,15,新聞,"18名空姐報到後""罷飛"" 工會:一切合法"
set,20190625,ktHKFLfZJP,843,920,78,新聞,"""罷工就是失敗"" 機長嗆反調被請下台"
tvbs,20190625,7owCFZwkgy,957,1118,162,新聞,"罷工空姐「百人反悔」 長榮控工會拒還三寶　將提告(ONbJhwTGjQ8)/""禁搭便車卻禁止下車""長榮控工會如黑幫/工會首公開""放三寶箱""澄清:已有三人領回/迫學妹加工會?廖以勤淚灑現場  否認施壓/罷工前已報到!18名空服員""罷飛""遭記曠職"
tvbs,20190625,zxg0Em5PKQ,1604,1786,183,新聞,"罷工空姐「百人反悔」 長榮控工會拒還三寶　將提告(ONbJhwTGjQ8)/""禁搭便車卻禁止下車""長榮控工會如黑幫/工會首公開""放三寶箱""  澄清:已有三人領回/迫學妹加工會?廖以勤淚灑現場  否認施壓/罷工前已報到""18""名空服員""霸飛""遭記曠職/"
tvbs,20190625,Y2AAwnLrXd,596,738,143,新聞,罷工有解？　資方「軟硬兼施」、勞方「連4讓步」(dSS25VtN6Cg)
tvbs,20190625,Y2AAwnLrXd,2174,2201,28,新聞,長榮空服罷工Day6!長榮1500出面說明
tvbs,20190625,FM4yuryMtH,2691,2796,106,新聞,長榮取消航班延暑假　地勤別綠絲帶力挺(jmH-AwLKILg)/罷工影響暑 長榮7/2前計取消1044航班/旺季卻遭遇罷工 長榮:今年恐損益兩平
tvbs,20190625,FM4yuryMtH,437,534,98,新聞,長榮取消航班延暑假　地勤別綠絲帶力挺(jmH-AwLKILg)/罷工影響暑  長榮7/2前計取消1044航班/旺季卻遭遇罷工  長榮:今年恐損益兩平
tvbs,20190625,Y2AAwnLrXd,820,869,50,新聞,波及暑假！長榮7/2前取消1044班　旅客：夠了吧(4PUO1C0DJ_w)/旅客信心減?長榮旺季嘸賺.年底訂票不佳
tvbs,20190625,J4Z8qicYVu,2659,2736,78,新聞,波及暑假！長榮7/2前取消1044班　旅客：夠了吧(4PUO1C0DJ_w)
tvbs,20190625,J4Z8qicYVu,2737,2786,50,新聞,波及暑假！長榮7/2前取消1044班　旅客：夠了吧(4PUO1C0DJ_w)
tvbs,20190625,Y2AAwnLrXd,739,819,81,新聞,波及暑假！長榮7/2前取消1044班　旅客：夠了吧(4PUO1C0DJ_w)
tvbs,20190625,Y2AAwnLrXd,968,1007,40,新聞,"70人盼領三寶！「本人、委託」皆不給　長榮擬告(L1-EAXUNgbQ)/空姐罷工前""退關""不執勤!工會""說法反覆"""
tvbs,20190625,Y2AAwnLrXd,870,967,98,新聞,"70人盼領三寶！「本人、委託」皆不給　長榮擬告(L1-EAXUNgbQ)/""三寶""衝2200份!勞資疲軟  恐只撐7-10天"
ctitv,20190624,QaxIGx3Lpg,875,994,120,新聞,罷工第五天！客服電話打不通 旅客怒：受害的是我們
ctitv,20190624,BvfIO1Pl9O,680,796,117,新聞,罷工第5日！　榮總座股東會哽咽：感謝留守員工(JIBAcvPG1H4)
ctitv,20190624,XW5c7pepF7,664,741,78,新聞,罷工第5日！　榮總座股東會哽咽：感謝留守員工(JIBAcvPG1H4)
ctitv,20190624,BvfIO1Pl9O,895,1003,85,新聞,控長榮威權逼迫空服受困外站　工會赴總統府請願／八大訴求誰訂的？反罷工空姐聲援長榮
ctitv,20190624,,,,24,新聞,空服爬3樓高平台抗爭 旅客：掉下去誰負責
ctitv,20190624,hE6SJcayNz,1209,1320,97,新聞,控長榮威權逼迫空服受困外站　工會赴總統府請願(vKkmmAjcC0g)
ctitv,20190624,,,,15,新聞,八大訴求誰訂的？反罷工空姐聲援長榮
ctitv,20190624,sdwj9XXyPs,232,390,159,新聞,挺罷工空服遭困維也納 工會控長榮用威權脅迫員工
ctitv,20190624,XW5c7pepF7,830,848,19,新聞,長榮態度強硬 罷工空姐哽咽：一家人會這樣嗎？
ctitv,20190624,sdwj9XXyPs,391,515,125,新聞,長榮討“罷工三寶”爆口角 入夜空服員爬3樓“高空抗爭”
ctitv,20190624,XW5c7pepF7,742,780,39,新聞,長榮再出狠招！總座宣布今年招新空服
ctitv,20190624,hE6SJcayNz,1014,1052,39,新聞,長榮出新招！內部信：6/30前在職可領2萬餘“年中獎金”
ctitv,20190624,XW5c7pepF7,3335,3473,139,新聞,長榮7/2前取消1054航班！影響恐破25萬旅客(pvZyVDhifQE)
ctitv,20190624,QaxIGx3Lpg,826,874,49,新聞,長榮7/2前取消1054航班！影響恐破25萬旅客
ctitv,20190624,BvfIO1Pl9O,797,894,98,新聞,受罷工波及 長榮地勤泣訴：簡直在霸凌我們
ctitv,20190624,XW5c7pepF7,781,829,49,新聞,受罷工波及 長榮地勤泣訴：簡直在霸凌我們
ctitv,20190624,hE6SJcayNz,1053,1208,156,新聞,改打悲情牌？罷工第5日 長榮勞資皆哽咽
ctitv,20190624,QaxIGx3Lpg,995,1139,145,新聞,改打悲情牌？罷工第5日 長榮勞資皆哽咽
ctitv,20190624,hE6SJcayNz,1321,1352,32,新聞,不敢返回崗位 反罷工空姐：怕被霸凌／爬3層高平台抗議引爭議 空服：我是自願的
ctitv,20190624,sdwj9XXyPs,2510,2660,151,新聞,23年貨運地勤員工淚崩 泣訴空姐“最醜罷工”
ebc,20190624,TMFUrLPfXe,976,1097,122,新聞,慘！桃機美食廣場開幕不到1月 遇罷工業績掉3成(bcAaH4ncKYg)
ebc,20190624,m2T3oqVnmO,1712,1817,106,新聞,最新》罷工第五天 桃機美食街業者：中午人潮掉3成(TKRcb1ak9EI)
ebc,20190624,97EmjGk98Y,2648,2744,97,新聞,最新》長榮出招！ 宣布將安排招募 總經理：不適合就別來(OVIIJUxZQKg)
ebc,20190624,mz3Bo9hQVT,699,865,167,新聞,帶病妹回台休養 舊金山回台班機遭取消旅客氣
ebc,20190624,97EmjGk98Y,3430,3573,144,新聞,桃機長榮櫃台改簽旅客漸少 能體諒地勤辛苦(wLTfujn1_s8)
ebc,20190624,mz3Bo9hQVT,557,698,142,新聞,前線員工24小時沒休 長榮航總孫嘉明哭了！(KW30HMgHBtw)
ebc,20190624,TMFUrLPfXe,820,975,156,新聞,長榮出招 招募新血200名、首度招男性空服員 1(ArTotFy4vas)
ebc,20190624,AeYFUCaprh,559,712,154,新聞,長榮出招 招募新血200名、首度招男性空服員 1(ArTotFy4vas)
ebc,20190624,97EmjGk98Y,3338,3429,92,新聞,扯！勞長慰問長榮罷工空姐 稱爭「飛安」遭怒轟(UyqCPKpfnig)
ebc,20190624,AeYFUCaprh,1722,1845,124,新聞,外站空服員挺罷工被打壓？長榮駁：需了解服勤意願(iKW9VhrwM6w)
ebc,20190624,mz3Bo9hQVT,427,556,130,新聞,外站空服員挺罷工被打壓？ 長榮：了解服勤意願(bnvKfliHha0)
ebc,20190624,TMFUrLPfXe,2446,2579,134,新聞,"不惜賠本""清理戰場"" 解析長榮強硬背後3關鍵"
ebc,20190624,AeYFUCaprh,2389,2511,123,新聞,"不惜賠本""清理戰場"" 解析長榮強硬背後3關鍵"
ebc,20190624,m2T3oqVnmO,114,368,255,新聞,「我們才是最美反罷工」！ 長榮內勤激動哽咽(I8yItEj_1-A)
ebc,20190624,TMFUrLPfXe,667,819,153,新聞,"""我們才是最美反霸工""！ 長榮內勤激動哽咽"
formosa,20190624,DO1xLcMdcw,2485,2517,33,新聞,罷工僵局未解 長榮孫總:絕對不可能接受要求(LjGeOpPSRaE)
formosa,20190624,DO1xLcMdcw,44,63,20,新聞,罷工第五天! 憂被貼標籤 旅遊業者明上街喊卡
formosa,20190624,DO1xLcMdcw,23,43,21,新聞,罷工第五天 空服員控:不簽聲明書滯留海外
formosa,20190624,r5AdVHtRqt,234,273,40,新聞,罷工持久戰! 工會成員徹夜靜坐 臉上略顯疲倦/ 長榮罷工第五天 工會成員搭帳棚靜坐抗議
formosa,20190624,4ujXLEWMjW,641,660,20,新聞,禁搭便車條款 長榮總經理:絕不妥協
formosa,20190624,r5AdVHtRqt,405,426,22,新聞,傳陸續有空服員歸隊 增開峇里島.曼谷航班
formosa,20190624,4ujXLEWMjW,3192,3282,91,新聞,傳出長榮要空服員簽不罷工聲明 否則無法飛回台/ 長榮被爆要空服員簽聲明書 傳逾15人受困海外
formosa,20190624,4ujXLEWMjW,661,744,84,新聞,"勞資雙方強硬 孫嘉明:院成立溝通平台/ 重申三次""絕不妥協"" 長榮:獨立董事.禁搭便車不可能/ 勞資雙方態度強硬 長榮籲工會提出新方案"
formosa,20190624,r5AdVHtRqt,2997,3017,21,新聞,航空業頻罷工受不了 旅行業者號召抗議
formosa,20190624,r5AdVHtRqt,3051,3114,64,新聞,"航空業3年3度罷工 旅行業號召百人""反罷工""/ 怒! 旅行業者譴責工會突襲罷工""綁架消費者""/ 籲政府協調勞資協商 明訂合理罷工規範"
formosa,20190624,DO1xLcMdcw,64,173,110,新聞,旅遊業者明上街喊卡 現場空服員高興歡呼/ 空服員罷工遭責怪 旅客當下無法接受/ 強硬的是長榮? 廖:罷工95HR長榮航空在哪裡?/ 卡阿姆斯特丹? 廖:須簽同意書才有機票回台灣/ 總經理態度強硬? 廖:空服員忍無可忍才罷工/ 被迫走向罷工? 空服員盼資方展誠意回談判桌
formosa,20190624,4ujXLEWMjW,508,523,16,新聞,長榮罷工day5 空服員向總統請命
formosa,20190624,4ujXLEWMjW,3168,3191,24,新聞,長榮罷工day5 空服員向總統請命
formosa,20190624,4ujXLEWMjW,524,640,117,新聞,長榮罷工第五天 工會成員搭帳棚靜坐抗議
formosa,20190624,r5AdVHtRqt,225,233,9,新聞,長榮罷工第五天 工會成員自困高台抗議
formosa,20190624,4ujXLEWMjW,769,888,120,新聞,長榮罷工延燒 總統：盼勞資理性協商創三贏
formosa,20190624,iJQ2KXs8Pl,456,465,10,新聞,長榮罷工延燒 工會內部意見分歧
formosa,20190624,r5AdVHtRqt,3018,3050,33,新聞,長榮勞資對抗釀罷工 旅行業者受傷慘重
formosa,20190624,r5AdVHtRqt,3354,3437,84,新聞,"長榮航空今舉行股東會 罷工成關注焦點/ 禁搭便車條款 長榮總經理:絕不妥協/ 勞資雙方強硬 孫嘉明:院成立溝通平台/ 重申三次""決不妥協"" 長榮:獨立董事.禁搭便車不可能/ 地勤加班解決簽轉 長榮罷工延燒 勞資恐雙輸/ 勞資雙方態度強硬 長榮籲工會提出新方案"
formosa,20190624,r5AdVHtRqt,452,463,12,新聞,長榮航今股東會 總座向罷工空服員喊話
formosa,20190624,r5AdVHtRqt,3344,3353,10,新聞,長榮航今股東會 總座向罷工空服員喊話
formosa,20190624,r5AdVHtRqt,518,568,51,新聞,"長榮空服員罷工第五天 地勤:我們都是一家人/ 向罷工空服員喊話 飛機起飛靠大家齊心協力/ 降低罷工影響疏解旅客! 督導有禁行班別調整/ 罷工影響休假導致加班?地勤""個人部分沒有"
formosa,20190624,r5AdVHtRqt,507,517,11,新聞,長榮空服員罷工第五天 地勤:我們都是一家人
formosa,20190624,iJQ2KXs8Pl,221,293,73,新聞,長榮找地勤哭訴工作辛苦 批空服員霸凌/ 長榮派律師取三寶 專人向反悔組員簽委託書/ 長榮強硬!傳祭關門條款 罷工空服恐工作/ 長榮罷工第五天虧5.8億 勞資恐陷長期對抗
formosa,20190624,F8mBhC0CIl,3821,3893,73,新聞,長榮找地勤代表哭訴工作辛苦 批空服員霸凌/ 長榮派律師取三寶 專人向反悔組員簽委託書/ 長榮強硬!傳祭關門條款 罷工空服恐丟工作/ 長榮罷工第五天虧5.8億 勞資恐陷長期對抗
formosa,20190624,DO1xLcMdcw,2599,2671,73,新聞,長榮找地勤代表哭訴工作辛苦 批空服員霸凌/ 長榮派律師取三寶 專人向反悔組員簽委任書/ 長榮強硬!傳祭關門條款 罷工空服員恐丟工作/ 長榮罷工第五天虧5.8億 勞資恐陷長期對抗
formosa,20190624,F8mBhC0CIl,514,563,50,新聞,"返國組員加入罷工 長榮:""溫情攻勢""協助歸隊"
formosa,20190624,4ujXLEWMjW,363,507,145,新聞,空服員罷工第五天 長榮傳簡訊盼歸隊(dpDgSQDfdWA)
formosa,20190624,F8mBhC0CIl,444,513,70,新聞,空服員值勤返台加入罷工 淚訴公司不公平對待
formosa,20190624,F8mBhC0CIl,564,589,26,新聞,空服員爭權益持續罷工 地勤業務大增忙翻天
formosa,20190624,F8mBhC0CIl,3487,3560,74,新聞,空服員不簽聲明書滯留海外 工會向總統府陳情(VMKbYIHrd10)
formosa,20190624,iJQ2KXs8Pl,420,455,36,新聞,其他空服員力挺工會 認為原文偏頗.資方蠻橫/ 霸凌事件頻傳 傳空服員想上班也不敢回
formosa,20190624,r5AdVHtRqt,274,404,131,新聞,"抗爭到底 絕不動搖! 工會成員自困高台抗議/ 罷工持續延燒 加入罷工成員破2千人/ ""改善勞動條件才是解決之道""籲長榮出面協商/ 公司受託取回""三寶""爆口角 工會:得本人親自取/ 爆強制保管""三寶.聲明書""長榮未回應/ 突破2千人參與罷工 繳交""三寶""台胞證.護照.員工證"
formosa,20190624,r5AdVHtRqt,3438,3453,16,新聞,地勤加班解決簽轉 長榮罷工延燒 勞資恐雙輸
formosa,20190624,4ujXLEWMjW,745,768,24,新聞,地勤加班解決簽轉 長榮罷工延燒 勞資恐雙輸
formosa,20190624,iJQ2KXs8Pl,1,80,80,新聞,"外站空服未簽""不罷工同意書"" 長榮:依法停供餐宿/ 外站空服被逼交""三寶"" 工會赴總統府陳情討公道/ 長榮:簽""同意書""為統計人數 勞資戰火再起"
formosa,20190624,r5AdVHtRqt,3115,3128,14,新聞,台灣空運史上最大癱瘓紀錄 旅行業者損失慘重
formosa,20190624,F8mBhC0CIl,590,610,21,新聞,月底取消872班次 長榮勞資戰線延長到七月
formosa,20190624,F8mBhC0CIl,646,766,121,新聞,"工會控長榮威脅外站空服 滯留海外回不了家/ 外站空服未簽""不罷工同意書"" 長榮:依法停供餐宿/ 外站空服被逼交""三寶"" 工會赴總統府陳情討公道/ 長榮:簽""同意書""為統計人數 勞資戰火再起"
formosa,20190624,F8mBhC0CIl,3561,3680,120,新聞,"工會控長榮威脅外站空服 滯留海外回不了家/ 外站空服未簽""不罷工同意書"" 長榮:依法停供餐宿/ 外站空服被逼交""三寶"" 工會赴總統府陳情討公道/ 長榮:簽""同意書"" 為統計人數 勞資戰火再起"
formosa,20190624,4ujXLEWMjW,3283,3303,21,新聞,工會指控出勤空服員滯留海外 前往總統府陳情
formosa,20190624,iJQ2KXs8Pl,294,419,126,新聞,工會冒不同聲浪 長榮空服員PO文不挺罷工!/ 質疑工會8大訴求未經表決 長榮空服員不挺罷工/ 協商第一條沒共識罷工 空服員質疑工會蠻橫
formosa,20190624,F8mBhC0CIl,3894,3906,13,新聞,工會冒不同聲浪 長榮空服員PO文不挺罷工!(CUUBWv8AWFU)
formosa,20190624,r5AdVHtRqt,427,451,25,新聞,工會到總統府陳情 盼蔡總統正視勞資衝突
formosa,20190624,r5AdVHtRqt,464,506,43,新聞,"""委託書經公證視同本人"" 籲工會盡速歸還三寶/ 罷工風波第五天 陸續有空服員歸隊/ 工會成員登高台抗議 總座:請成員注意安危"
formosa,20190624,DO1xLcMdcw,2518,2598,81,新聞,"""不適合就不要來"" 長榮孫總:不知道書讀哪去/ 長榮航反罷工 宣布徵兩百組員.首招男空服員"
formosa,20190624,F8mBhC0CIl,3681,3820,140,新聞,"""不適合就不要來"" 長榮孫總:不知道書讀哪去/ 長榮航反罷工 宣布徵2百組員.首招男空服員"
formosa,20190624,iJQ2KXs8Pl,81,220,140,新聞,"""不適合就不要來"" 長榮孫總:不知道書讀哪去/ 長榮航反罷工 宣布徵2百組員.首招男空服員"
set,20190624,A7RNjqfKcd,3622,3771,150,新聞,"對抗罷工空姐 破天荒！長榮出招""徵空少""/""不適合就別來應徵""長榮總經理怒轟工會/長榮出招徵逾200空服！工會怒:踐踏我們"
set,20190624,rrUSSYd5au,1209,1337,129,新聞,"對抗罷工空姐 破天荒！長榮出招""徵空少""/""不適合就別來應徵"" 長榮總經理怒轟工會/長榮出招徵逾200空服！工會怒:踐踏我們"
set,20190624,hNqQ9QuTau,1656,1782,127,新聞,淚灑股東會 長榮航孫嘉明:謝員工相挺/空服員回不去?謝金河憶張榮發:不會妥協/罷工延燒已損失5.8億元 股東:關心股票
set,20190624,A7RNjqfKcd,2009,2088,80,新聞,淚灑股東會 長榮航孫嘉明:謝員工相挺/空服員回不去?謝金河憶張榮發:不會妥協/罷工延燒已損失5.8億元 股東:關心股票
set,20190624,hNqQ9QuTau,1824,1888,65,新聞,挺罷工被關維也納?工會衝總統府陳情/挺罷工被關維也納?空姐家人不捨哽咽
set,20190624,A7RNjqfKcd,3861,3901,41,新聞,"批罷工決定""蠻橫"" 正妹空姐臉書發文/地勤第一線面對旅客情緒 壓力大爆哭//正妹空姐""不罷工"" 劉軒妻讚地勤超暖"
set,20190624,DCd7blA82k,3534,3541,8,新聞,"批罷工決定""蠻橫"" 正妹空姐臉書發文"
set,20190624,DCd7blA82k,3542,3552,11,新聞,地勤第一線面對旅客情緒 壓力大爆哭
set,20190624,DCd7blA82k,3476,3533,58,新聞,"正妹空姐""不罷工"" 劉軒妻讚地勤超暖/工會成員""不罷工"" 空姐發文批罷工蠻橫"
set,20190624,A7RNjqfKcd,3772,3860,89,新聞,"正妹空姐""不罷工"" 劉軒妻讚地勤超暖/工會成員""不罷工"" 空姐發文批罷工蠻橫"
set,20190624,DCd7blA82k,3553,3610,58,新聞,"正妹空姐""不罷工"" 劉軒妻讚地勤超暖"
set,20190624,rrUSSYd5au,1,15,15,新聞,"正妹空姐""不罷工"" 劉軒妻讚地勤超暖"
set,20190624,hNqQ9QuTau,1889,1915,27,新聞,"工會成員""不罷工"" 美女空姐發文批罷工""蠻橫"""
set,20190624,hNqQ9QuTau,1916,1953,38,新聞,"""帶尊嚴重回天空"" 空服員站高台抗爭"
set,20190624,DCd7blA82k,1827,1951,125,新聞,"""不適合不要來"" 長榮航總座批:書讀哪去/淚灑股東會 長榮航孫嘉明:謝員工相挺/空服員回不去?謝金河憶張榮發:不會妥協/罷工延燒已損失5.8億元 股東:關心股票"
set,20190624,hNqQ9QuTau,1783,1823,41,新聞,"""不適合不要來"" 長榮航總座批:書讀哪去"
tvbs,20190624,VNVLCjF9x2,2504,2614,111,新聞,罹癌妹急返台  碰上長榮罷工  旅客怒罵空服/長榮空服無預警罷工  旅客批未給緩衝期
tvbs,20190624,VNVLCjF9x2,740,861,122,新聞,"戰線1個月? 長榮恐""閉門條款""罷工空服難回(CwWSY7tIDrw)/""閉門條款""違法!學者:合法罷工""員工受保障"""
tvbs,20190624,EellJekmgA,259,341,83,新聞,罷工影響股東會/
tvbs,20190624,EellJekmgA,258,258,1,新聞,罷工影響股東會
tvbs,20190624,EellJekmgA,342,345,4,新聞,罷工影響股東會
tvbs,20190624,EellJekmgA,346,347,2,新聞,罷工影響股東會
tvbs,20190624,fLQgUtAmcv,2631,2706,76,新聞,罷工飛不了！60架長榮飛機 「塞爆」桃機(_XNRhWZ422M)/順勢砍航班?李奇嶽:盤整航線獲利能力/罷到何時?長榮:周三公布7月受影響航班
tvbs,20190624,fLQgUtAmcv,2587,2630,44,新聞,罷工飛不了！60架長榮飛機 「塞爆」桃機(_XNRhWZ422M)
tvbs,20190624,VNVLCjF9x2,619,739,121,新聞,"罷工5日! 6/30前取消873航班.影響20萬人(uo-HCYsVmhg)/霸工波及貨運裝卸!傳長榮擬取消""賠錢航線"""
tvbs,20190624,3MUX59yOHq,3476,3484,9,新聞,客服專線被打爆 旅客怨打N百通都接不通
tvbs,20190624,3MUX59yOHq,222,230,9,新聞,客服專線被打爆  旅客怨打N百通都接不通
tvbs,20190624,qeqiwJj5nv,3817,3825,9,新聞,客服專線被打爆  旅客怨打N百通都接不通
tvbs,20190624,EellJekmgA,94,163,70,新聞,"長榮空服被關維也納!工會赴""總統府""陳情"
tvbs,20190624,EellJekmgA,25,93,69,新聞,"長榮空服""自困13米高台""網批:安全不能鬧"
